TERR,LIB_TERR,AGEREVS,type_indice,valeur,NIV_TERR
200066058,CA Saint-Louis Agglomération,< 20 ans,ICI,-0.0507955174452473,EPCI
200066058,CA Saint-Louis Agglomération,> 65 ans,ICI,-0.105793858300426,EPCI
200066058,CA Saint-Louis Agglomération,20-29 ans,ICI,0.23263040033794,EPCI
200066058,CA Saint-Louis Agglomération,30-39 ans,ICI,0.100810757569569,EPCI
200066058,CA Saint-Louis Agglomération,40-49 ans,ICI,-0.0415568330030845,EPCI
200066058,CA Saint-Louis Agglomération,50-64 ans,ICI,-0.135294949158751,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,< 20 ans,ICI,0.00898890235269992,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,> 65 ans,ICI,-0.148904385801863,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,20-29 ans,ICI,0.212708481583719,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,30-39 ans,ICI,0.0645393126806716,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,40-49 ans,ICI,-0.0162526444006393,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,50-64 ans,ICI,-0.121079666414589,EPCI
200066116,CC Argonne-Meuse,< 20 ans,ICI,0.0891298641797505,EPCI
200066116,CC Argonne-Meuse,> 65 ans,ICI,-0.133420928672298,EPCI
200066116,CC Argonne-Meuse,20-29 ans,ICI,0.224473505578946,EPCI
200066116,CC Argonne-Meuse,30-39 ans,ICI,0.0289064204300246,EPCI
200066116,CC Argonne-Meuse,40-49 ans,ICI,-0.037157892876289,EPCI
200066116,CC Argonne-Meuse,50-64 ans,ICI,-0.171930968640134,EPCI
200066124,CA Gaillac-Graulhet,< 20 ans,ICI,-0.0126074803955456,EPCI
200066124,CA Gaillac-Graulhet,> 65 ans,ICI,-0.154407593818264,EPCI
200066124,CA Gaillac-Graulhet,20-29 ans,ICI,0.159886219220026,EPCI
200066124,CA Gaillac-Graulhet,30-39 ans,ICI,0.0671407187229021,EPCI
200066124,CA Gaillac-Graulhet,40-49 ans,ICI,-0.00571709348393934,EPCI
200066124,CA Gaillac-Graulhet,50-64 ans,ICI,-0.0542947702451792,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,< 20 ans,ICI,0.120998399889136,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,> 65 ans,ICI,-0.137463782662813,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,20-29 ans,ICI,0.188734374695146,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,30-39 ans,ICI,0.0294688135980203,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,40-49 ans,ICI,-0.0320735270139313,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,50-64 ans,ICI,-0.169664278505558,EPCI
200066140,CC de l'Aire à l'Argonne,< 20 ans,ICI,0.0250401692091232,EPCI
200066140,CC de l'Aire à l'Argonne,> 65 ans,ICI,-0.154057840326538,EPCI
200066140,CC de l'Aire à l'Argonne,20-29 ans,ICI,0.164700930794725,EPCI
200066140,CC de l'Aire à l'Argonne,30-39 ans,ICI,0.071125099929501,EPCI
200066140,CC de l'Aire à l'Argonne,40-49 ans,ICI,-0.0484282923259624,EPCI
200066140,CC de l'Aire à l'Argonne,50-64 ans,ICI,-0.058380067280848,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,< 20 ans,ICI,0.0810282888638931,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,> 65 ans,ICI,-0.113938716205506,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,20-29 ans,ICI,0.192950285053816,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,30-39 ans,ICI,0.0623306626390675,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,40-49 ans,ICI,-0.0857941467420986,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,50-64 ans,ICI,-0.136576373609172,EPCI
200066165,CC Val de Meuse - Voie Sacrée,< 20 ans,ICI,0.112837595123671,EPCI
200066165,CC Val de Meuse - Voie Sacrée,> 65 ans,ICI,-0.1090329041864,EPCI
200066165,CC Val de Meuse - Voie Sacrée,20-29 ans,ICI,0.119576186455484,EPCI
200066165,CC Val de Meuse - Voie Sacrée,30-39 ans,ICI,-0.0144680350029709,EPCI
200066165,CC Val de Meuse - Voie Sacrée,40-49 ans,ICI,0.0137442929517854,EPCI
200066165,CC Val de Meuse - Voie Sacrée,50-64 ans,ICI,-0.12265713534157,EPCI
200066173,CC de Damvillers Spincourt,< 20 ans,ICI,0.0126054727229187,EPCI
200066173,CC de Damvillers Spincourt,> 65 ans,ICI,-0.137671356309029,EPCI
200066173,CC de Damvillers Spincourt,20-29 ans,ICI,0.193448561771007,EPCI
200066173,CC de Damvillers Spincourt,30-39 ans,ICI,-3.64755555942731e-06,EPCI
200066173,CC de Damvillers Spincourt,40-49 ans,ICI,0.00958531014691177,EPCI
200066173,CC de Damvillers Spincourt,50-64 ans,ICI,-0.0779643407762492,EPCI
200066223,CC Arize Lèze,< 20 ans,ICI,0.00134105396915016,EPCI
200066223,CC Arize Lèze,> 65 ans,ICI,-0.2047779360946,EPCI
200066223,CC Arize Lèze,20-29 ans,ICI,0.146014681163601,EPCI
200066223,CC Arize Lèze,30-39 ans,ICI,0.0716734762944008,EPCI
200066223,CC Arize Lèze,40-49 ans,ICI,0.00939818915689741,EPCI
200066223,CC Arize Lèze,50-64 ans,ICI,-0.0236494644894493,EPCI
200066231,CC des Portes d'Ariège Pyrénées,< 20 ans,ICI,0.0576591497308192,EPCI
200066231,CC des Portes d'Ariège Pyrénées,> 65 ans,ICI,-0.113763381507873,EPCI
200066231,CC des Portes d'Ariège Pyrénées,20-29 ans,ICI,0.13712318808882,EPCI
200066231,CC des Portes d'Ariège Pyrénées,30-39 ans,ICI,0.0356614046297506,EPCI
200066231,CC des Portes d'Ariège Pyrénées,40-49 ans,ICI,-0.0380936011257204,EPCI
200066231,CC des Portes d'Ariège Pyrénées,50-64 ans,ICI,-0.0785867598157964,EPCI
200066280,CC du Pithiverais,< 20 ans,ICI,0.0301602947834407,EPCI
200066280,CC du Pithiverais,> 65 ans,ICI,-0.147755430774151,EPCI
200066280,CC du Pithiverais,20-29 ans,ICI,0.234014683223336,EPCI
200066280,CC du Pithiverais,30-39 ans,ICI,0.0190877150520036,EPCI
200066280,CC du Pithiverais,40-49 ans,ICI,-0.0178107194396578,EPCI
200066280,CC du Pithiverais,50-64 ans,ICI,-0.117696542844971,EPCI
200066322,CC Terres des Confluences,< 20 ans,ICI,0.0605724793138112,EPCI
200066322,CC Terres des Confluences,> 65 ans,ICI,-0.169256024502886,EPCI
200066322,CC Terres des Confluences,20-29 ans,ICI,0.182489576038928,EPCI
200066322,CC Terres des Confluences,30-39 ans,ICI,0.0735747349787135,EPCI
200066322,CC Terres des Confluences,40-49 ans,ICI,-0.0379119203606283,EPCI
200066322,CC Terres des Confluences,50-64 ans,ICI,-0.109468845467939,EPCI
200066330,CC Terres du Haut-Berry,< 20 ans,ICI,0.00887369978214625,EPCI
200066330,CC Terres du Haut-Berry,> 65 ans,ICI,-0.139855690815723,EPCI
200066330,CC Terres du Haut-Berry,20-29 ans,ICI,0.21663718568459,EPCI
200066330,CC Terres du Haut-Berry,30-39 ans,ICI,0.104016960535163,EPCI
200066330,CC Terres du Haut-Berry,40-49 ans,ICI,-0.0672199739569872,EPCI
200066330,CC Terres du Haut-Berry,50-64 ans,ICI,-0.12245218122919,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,< 20 ans,ICI,0.0129311310359855,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,> 65 ans,ICI,-0.146442069456492,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,20-29 ans,ICI,0.0953651390111135,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,30-39 ans,ICI,0.0730756344106957,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,40-49 ans,ICI,-0.0372960449994247,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,50-64 ans,ICI,0.00236620999812204,EPCI
200066355,CA du Bassin de Thau,< 20 ans,ICI,-0.0218963995363921,EPCI
200066355,CA du Bassin de Thau,> 65 ans,ICI,-0.103775232900813,EPCI
200066355,CA du Bassin de Thau,20-29 ans,ICI,0.140657632231257,EPCI
200066355,CA du Bassin de Thau,30-39 ans,ICI,0.0480654887821318,EPCI
200066355,CA du Bassin de Thau,40-49 ans,ICI,-0.0279752476829198,EPCI
200066355,CA du Bassin de Thau,50-64 ans,ICI,-0.0350762408932638,EPCI
200066363,CC de la Haute Ariège,< 20 ans,ICI,-0.0377182352446394,EPCI
200066363,CC de la Haute Ariège,> 65 ans,ICI,-0.0613500731875318,EPCI
200066363,CC de la Haute Ariège,20-29 ans,ICI,0.140995095614071,EPCI
200066363,CC de la Haute Ariège,30-39 ans,ICI,0.0338906666902635,EPCI
200066363,CC de la Haute Ariège,40-49 ans,ICI,-0.0867391941953807,EPCI
200066363,CC de la Haute Ariège,50-64 ans,ICI,0.0109217403232171,EPCI
200066371,CC Causses et Vallée de la Dordogne,< 20 ans,ICI,0.0181598142573647,EPCI
200066371,CC Causses et Vallée de la Dordogne,> 65 ans,ICI,-0.163997283131093,EPCI
200066371,CC Causses et Vallée de la Dordogne,20-29 ans,ICI,0.174373699911347,EPCI
200066371,CC Causses et Vallée de la Dordogne,30-39 ans,ICI,0.0283438405071041,EPCI
200066371,CC Causses et Vallée de la Dordogne,40-49 ans,ICI,-0.0181298132536158,EPCI
200066371,CC Causses et Vallée de la Dordogne,50-64 ans,ICI,-0.0387502582911071,EPCI
200066389,CA Saint-Lô Agglo,< 20 ans,ICI,0.0556073223483187,EPCI
200066389,CA Saint-Lô Agglo,> 65 ans,ICI,-0.157656600615803,EPCI
200066389,CA Saint-Lô Agglo,20-29 ans,ICI,0.277607338691097,EPCI
200066389,CA Saint-Lô Agglo,30-39 ans,ICI,0.00257135630041588,EPCI
200066389,CA Saint-Lô Agglo,40-49 ans,ICI,-0.0535037869462911,EPCI
200066389,CA Saint-Lô Agglo,50-64 ans,ICI,-0.124625629777738,EPCI
200066405,CC Roumois Seine,< 20 ans,ICI,0.00361922117805175,EPCI
200066405,CC Roumois Seine,> 65 ans,ICI,-0.117846034205676,EPCI
200066405,CC Roumois Seine,20-29 ans,ICI,0.202038771521459,EPCI
200066405,CC Roumois Seine,30-39 ans,ICI,0.103993731561932,EPCI
200066405,CC Roumois Seine,40-49 ans,ICI,-0.082601437011999,EPCI
200066405,CC Roumois Seine,50-64 ans,ICI,-0.109204253043768,EPCI
200066413,CC Intercom Bernay Terres de Normandie,< 20 ans,ICI,0.0811755719895272,EPCI
200066413,CC Intercom Bernay Terres de Normandie,> 65 ans,ICI,-0.1559592799444,EPCI
200066413,CC Intercom Bernay Terres de Normandie,20-29 ans,ICI,0.11731882032021,EPCI
200066413,CC Intercom Bernay Terres de Normandie,30-39 ans,ICI,0.052759631780691,EPCI
200066413,CC Intercom Bernay Terres de Normandie,40-49 ans,ICI,-0.0346168889161759,EPCI
200066413,CC Intercom Bernay Terres de Normandie,50-64 ans,ICI,-0.0606778552298519,EPCI
200066462,CC Interco Normandie Sud Eure,< 20 ans,ICI,0.0228864089737946,EPCI
200066462,CC Interco Normandie Sud Eure,> 65 ans,ICI,-0.109089973677774,EPCI
200066462,CC Interco Normandie Sud Eure,20-29 ans,ICI,0.149724909416252,EPCI
200066462,CC Interco Normandie Sud Eure,30-39 ans,ICI,0.0342219669092832,EPCI
200066462,CC Interco Normandie Sud Eure,40-49 ans,ICI,-0.0461989555974357,EPCI
200066462,CC Interco Normandie Sud Eure,50-64 ans,ICI,-0.0515443560241194,EPCI
200066512,CC Élan Limousin Avenir Nature,< 20 ans,ICI,0.032906538571074,EPCI
200066512,CC Élan Limousin Avenir Nature,> 65 ans,ICI,-0.13247645672107,EPCI
200066512,CC Élan Limousin Avenir Nature,20-29 ans,ICI,0.17007505089007,EPCI
200066512,CC Élan Limousin Avenir Nature,30-39 ans,ICI,0.102943935789701,EPCI
200066512,CC Élan Limousin Avenir Nature,40-49 ans,ICI,-0.0308132360249947,EPCI
200066512,CC Élan Limousin Avenir Nature,50-64 ans,ICI,-0.142635832504781,EPCI
200066520,CC Ouest Limousin,< 20 ans,ICI,0.053444495888125,EPCI
200066520,CC Ouest Limousin,> 65 ans,ICI,-0.220662660104809,EPCI
200066520,CC Ouest Limousin,20-29 ans,ICI,0.245860656759856,EPCI
200066520,CC Ouest Limousin,30-39 ans,ICI,0.0407694972706111,EPCI
200066520,CC Ouest Limousin,40-49 ans,ICI,-0.0503756345650439,EPCI
200066520,CC Ouest Limousin,50-64 ans,ICI,-0.0690363552487392,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,< 20 ans,ICI,0.160267135723618,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,> 65 ans,ICI,-0.205480796556252,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,20-29 ans,ICI,0.0673368565474728,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,30-39 ans,ICI,0.00919751950390109,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,40-49 ans,ICI,0.025608904759915,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,50-64 ans,ICI,-0.0569296199786541,EPCI
200066561,CC Sidobre Vals et Plateaux,< 20 ans,ICI,0.101332574048882,EPCI
200066561,CC Sidobre Vals et Plateaux,> 65 ans,ICI,-0.229429752971019,EPCI
200066561,CC Sidobre Vals et Plateaux,20-29 ans,ICI,0.199521580420798,EPCI
200066561,CC Sidobre Vals et Plateaux,30-39 ans,ICI,0.0985367484792407,EPCI
200066561,CC Sidobre Vals et Plateaux,40-49 ans,ICI,-0.0285187941443132,EPCI
200066561,CC Sidobre Vals et Plateaux,50-64 ans,ICI,-0.141442355833588,EPCI
200066587,CC des Monts du Lyonnais,< 20 ans,ICI,0.00697876158189503,EPCI
200066587,CC des Monts du Lyonnais,> 65 ans,ICI,-0.148356991590939,EPCI
200066587,CC des Monts du Lyonnais,20-29 ans,ICI,0.219637687350422,EPCI
200066587,CC des Monts du Lyonnais,30-39 ans,ICI,0.0376507198456888,EPCI
200066587,CC des Monts du Lyonnais,40-49 ans,ICI,-0.0518224132353484,EPCI
200066587,CC des Monts du Lyonnais,50-64 ans,ICI,-0.064087763951719,EPCI
200066603,CC du Pays de Lubersac-Pompadour,< 20 ans,ICI,0.127296382391392,EPCI
200066603,CC du Pays de Lubersac-Pompadour,> 65 ans,ICI,-0.215749665696742,EPCI
200066603,CC du Pays de Lubersac-Pompadour,20-29 ans,ICI,0.171502641845638,EPCI
200066603,CC du Pays de Lubersac-Pompadour,30-39 ans,ICI,0.0769847109751459,EPCI
200066603,CC du Pays de Lubersac-Pompadour,40-49 ans,ICI,-0.0726690641618308,EPCI
200066603,CC du Pays de Lubersac-Pompadour,50-64 ans,ICI,-0.0873650053536037,EPCI
200066637,CC Hautes Terres,< 20 ans,ICI,-0.0181184228652062,EPCI
200066637,CC Hautes Terres,> 65 ans,ICI,-0.1025005446325,EPCI
200066637,CC Hautes Terres,20-29 ans,ICI,0.180546156815303,EPCI
200066637,CC Hautes Terres,30-39 ans,ICI,0.00511560273135936,EPCI
200066637,CC Hautes Terres,40-49 ans,ICI,0.000637575098087262,EPCI
200066637,CC Hautes Terres,50-64 ans,ICI,-0.0656803671470433,EPCI
200066645,CC Vézère-Monédières-Millesources,< 20 ans,ICI,-0.00250341835373824,EPCI
200066645,CC Vézère-Monédières-Millesources,> 65 ans,ICI,-0.194897113753879,EPCI
200066645,CC Vézère-Monédières-Millesources,20-29 ans,ICI,0.188497747005486,EPCI
200066645,CC Vézère-Monédières-Millesources,30-39 ans,ICI,0.0125196624139095,EPCI
200066645,CC Vézère-Monédières-Millesources,40-49 ans,ICI,0.0100064353269653,EPCI
200066645,CC Vézère-Monédières-Millesources,50-64 ans,ICI,-0.0136233126387429,EPCI
200066652,CC Grand Sud Tarn et Garonne,< 20 ans,ICI,-0.00261332880387627,EPCI
200066652,CC Grand Sud Tarn et Garonne,> 65 ans,ICI,-0.0792617142684429,EPCI
200066652,CC Grand Sud Tarn et Garonne,20-29 ans,ICI,0.154516496456455,EPCI
200066652,CC Grand Sud Tarn et Garonne,30-39 ans,ICI,0.0489962583698065,EPCI
200066652,CC Grand Sud Tarn et Garonne,40-49 ans,ICI,-0.069892384507816,EPCI
200066652,CC Grand Sud Tarn et Garonne,50-64 ans,ICI,-0.0517453272461259,EPCI
200066660,CC de Saint-Flour,< 20 ans,ICI,0.0127784161857626,EPCI
200066660,CC de Saint-Flour,> 65 ans,ICI,-0.130602256296263,EPCI
200066660,CC de Saint-Flour,20-29 ans,ICI,0.178840123389612,EPCI
200066660,CC de Saint-Flour,30-39 ans,ICI,0.0959875602747384,EPCI
200066660,CC de Saint-Flour,40-49 ans,ICI,-0.0476698196415796,EPCI
200066660,CC de Saint-Flour,50-64 ans,ICI,-0.109334023912271,EPCI
200066678,CC de la Châtaigneraie Cantalienne,< 20 ans,ICI,0.0825000117999759,EPCI
200066678,CC de la Châtaigneraie Cantalienne,> 65 ans,ICI,-0.156127371337846,EPCI
200066678,CC de la Châtaigneraie Cantalienne,20-29 ans,ICI,0.12839137607518,EPCI
200066678,CC de la Châtaigneraie Cantalienne,30-39 ans,ICI,0.0331425828005681,EPCI
200066678,CC de la Châtaigneraie Cantalienne,40-49 ans,ICI,0.00348110480712993,EPCI
200066678,CC de la Châtaigneraie Cantalienne,50-64 ans,ICI,-0.091387704145008,EPCI
200066710,CC Cingal-Suisse Normande,< 20 ans,ICI,0.00981107166223993,EPCI
200066710,CC Cingal-Suisse Normande,> 65 ans,ICI,-0.116709255305665,EPCI
200066710,CC Cingal-Suisse Normande,20-29 ans,ICI,0.116249684671933,EPCI
200066710,CC Cingal-Suisse Normande,30-39 ans,ICI,0.0708236966479272,EPCI
200066710,CC Cingal-Suisse Normande,40-49 ans,ICI,-0.0104288940903251,EPCI
200066710,CC Cingal-Suisse Normande,50-64 ans,ICI,-0.0697463035861106,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,< 20 ans,ICI,-0.0294785978099236,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,> 65 ans,ICI,-0.0912717617882042,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,20-29 ans,ICI,0.194146399846486,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,30-39 ans,ICI,0.0882453218708284,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,40-49 ans,ICI,-0.0686479006792779,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,50-64 ans,ICI,-0.0929934614399085,EPCI
200066744,CC Haute-Corrèze Communauté,< 20 ans,ICI,0.0339927224931686,EPCI
200066744,CC Haute-Corrèze Communauté,> 65 ans,ICI,-0.0900754339854945,EPCI
200066744,CC Haute-Corrèze Communauté,20-29 ans,ICI,0.162194983159219,EPCI
200066744,CC Haute-Corrèze Communauté,30-39 ans,ICI,0.0229796382259959,EPCI
200066744,CC Haute-Corrèze Communauté,40-49 ans,ICI,-0.00661568149540606,EPCI
200066744,CC Haute-Corrèze Communauté,50-64 ans,ICI,-0.122476228397483,EPCI
200066751,CC Xaintrie Val'dordogne,< 20 ans,ICI,0.0757183654778027,EPCI
200066751,CC Xaintrie Val'dordogne,> 65 ans,ICI,-0.190204956803569,EPCI
200066751,CC Xaintrie Val'dordogne,20-29 ans,ICI,0.0693049201054334,EPCI
200066751,CC Xaintrie Val'dordogne,30-39 ans,ICI,0.0745301428107268,EPCI
200066751,CC Xaintrie Val'dordogne,40-49 ans,ICI,-0.0894456117075125,EPCI
200066751,CC Xaintrie Val'dordogne,50-64 ans,ICI,0.0600971401171185,EPCI
200066769,CC Midi Corrézien,< 20 ans,ICI,0.0226169383624071,EPCI
200066769,CC Midi Corrézien,> 65 ans,ICI,-0.118322936278917,EPCI
200066769,CC Midi Corrézien,20-29 ans,ICI,0.111709426540287,EPCI
200066769,CC Midi Corrézien,30-39 ans,ICI,0.101035577502901,EPCI
200066769,CC Midi Corrézien,40-49 ans,ICI,-0.0342383093282505,EPCI
200066769,CC Midi Corrézien,50-64 ans,ICI,-0.0828006967984285,EPCI
200066777,CC Ploërmel Communauté,< 20 ans,ICI,-0.0239808833459914,EPCI
200066777,CC Ploërmel Communauté,> 65 ans,ICI,-0.129761065317635,EPCI
200066777,CC Ploërmel Communauté,20-29 ans,ICI,0.19457395994935,EPCI
200066777,CC Ploërmel Communauté,30-39 ans,ICI,0.0366102757822491,EPCI
200066777,CC Ploërmel Communauté,40-49 ans,ICI,-0.0256965474653053,EPCI
200066777,CC Ploërmel Communauté,50-64 ans,ICI,-0.0517457396026677,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,< 20 ans,ICI,0.004868224331642,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,> 65 ans,ICI,-0.120919892765562,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,20-29 ans,ICI,0.184262321459192,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,30-39 ans,ICI,0.0741662471779005,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,40-49 ans,ICI,-0.0489518769928127,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,50-64 ans,ICI,-0.0934250232103595,EPCI
200066793,CA du Grand Annecy,< 20 ans,ICI,-0.00962405392955004,EPCI
200066793,CA du Grand Annecy,> 65 ans,ICI,-0.112175900130063,EPCI
200066793,CA du Grand Annecy,20-29 ans,ICI,0.261108801607176,EPCI
200066793,CA du Grand Annecy,30-39 ans,ICI,0.0218204943657071,EPCI
200066793,CA du Grand Annecy,40-49 ans,ICI,-0.0465979192313287,EPCI
200066793,CA du Grand Annecy,50-64 ans,ICI,-0.114531422681941,EPCI
200066801,CC Isigny-Omaha Intercom,< 20 ans,ICI,0.0395793995335798,EPCI
200066801,CC Isigny-Omaha Intercom,> 65 ans,ICI,-0.139563370674548,EPCI
200066801,CC Isigny-Omaha Intercom,20-29 ans,ICI,0.146735906423201,EPCI
200066801,CC Isigny-Omaha Intercom,30-39 ans,ICI,0.0288770703267396,EPCI
200066801,CC Isigny-Omaha Intercom,40-49 ans,ICI,-0.0258813794626223,EPCI
200066801,CC Isigny-Omaha Intercom,50-64 ans,ICI,-0.0497476261463499,EPCI
200066819,CC du Volvestre,< 20 ans,ICI,-0.018303555535455,EPCI
200066819,CC du Volvestre,> 65 ans,ICI,-0.122778183386851,EPCI
200066819,CC du Volvestre,20-29 ans,ICI,0.132898910501168,EPCI
200066819,CC du Volvestre,30-39 ans,ICI,0.0885983167842512,EPCI
200066819,CC du Volvestre,40-49 ans,ICI,-0.0463574914486136,EPCI
200066819,CC du Volvestre,50-64 ans,ICI,-0.0340579969145,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,< 20 ans,ICI,-0.0190877758452189,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,> 65 ans,ICI,-0.0650167770356847,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,20-29 ans,ICI,0.118048131385527,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,30-39 ans,ICI,0.0571048868776845,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,40-49 ans,ICI,-0.0214471097080842,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,50-64 ans,ICI,-0.0696013556742235,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,< 20 ans,ICI,0.0213284064519575,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,> 65 ans,ICI,-0.154270561073135,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,20-29 ans,ICI,0.207987027867134,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,30-39 ans,ICI,0.0688029620840352,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,40-49 ans,ICI,-0.0451051104800485,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,50-64 ans,ICI,-0.0987427248499439,EPCI
200066850,CC des Paysages de la Champagne,< 20 ans,ICI,0.0682704278374857,EPCI
200066850,CC des Paysages de la Champagne,> 65 ans,ICI,-0.136574051659446,EPCI
200066850,CC des Paysages de la Champagne,20-29 ans,ICI,0.197911818857756,EPCI
200066850,CC des Paysages de la Champagne,30-39 ans,ICI,0.0504459375700821,EPCI
200066850,CC des Paysages de la Champagne,40-49 ans,ICI,-0.0303239126136069,EPCI
200066850,CC des Paysages de la Champagne,50-64 ans,ICI,-0.14973021999227,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,< 20 ans,ICI,-0.00413089491389337,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,> 65 ans,ICI,-0.144147012112857,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,20-29 ans,ICI,0.264746190643267,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,30-39 ans,ICI,0.0733999143552431,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,40-49 ans,ICI,-0.0724498420613392,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,50-64 ans,ICI,-0.11741835591042,EPCI
200066876,CA de Châlons-en-Champagne,< 20 ans,ICI,0.0112573502591843,EPCI
200066876,CA de Châlons-en-Champagne,> 65 ans,ICI,-0.133284023697494,EPCI
200066876,CA de Châlons-en-Champagne,20-29 ans,ICI,0.242909226151989,EPCI
200066876,CA de Châlons-en-Champagne,30-39 ans,ICI,0.0463188190104871,EPCI
200066876,CA de Châlons-en-Champagne,40-49 ans,ICI,-0.0379160557389851,EPCI
200066876,CA de Châlons-en-Champagne,50-64 ans,ICI,-0.129285315985181,EPCI
200066884,CC Quercy Vert-Aveyron,< 20 ans,ICI,0.076408832708569,EPCI
200066884,CC Quercy Vert-Aveyron,> 65 ans,ICI,-0.135667974996881,EPCI
200066884,CC Quercy Vert-Aveyron,20-29 ans,ICI,0.11350492237171,EPCI
200066884,CC Quercy Vert-Aveyron,30-39 ans,ICI,0.078304885830004,EPCI
200066884,CC Quercy Vert-Aveyron,40-49 ans,ICI,-0.0269232595570319,EPCI
200066884,CC Quercy Vert-Aveyron,50-64 ans,ICI,-0.105627406356369,EPCI
200066892,CC de Vendeuvre-Soulaines,< 20 ans,ICI,0.0892300072651658,EPCI
200066892,CC de Vendeuvre-Soulaines,> 65 ans,ICI,-0.221306473820562,EPCI
200066892,CC de Vendeuvre-Soulaines,20-29 ans,ICI,0.178682816305551,EPCI
200066892,CC de Vendeuvre-Soulaines,30-39 ans,ICI,0.0654164275527526,EPCI
200066892,CC de Vendeuvre-Soulaines,40-49 ans,ICI,-0.0300682926023166,EPCI
200066892,CC de Vendeuvre-Soulaines,50-64 ans,ICI,-0.0819544847005907,EPCI
200066918,CA Alès Agglomération,< 20 ans,ICI,0.0187007899317241,EPCI
200066918,CA Alès Agglomération,> 65 ans,ICI,-0.158335705498004,EPCI
200066918,CA Alès Agglomération,20-29 ans,ICI,0.146837703807256,EPCI
200066918,CA Alès Agglomération,30-39 ans,ICI,0.0338443317749303,EPCI
200066918,CA Alès Agglomération,40-49 ans,ICI,0.0102039356036458,EPCI
200066918,CA Alès Agglomération,50-64 ans,ICI,-0.0512510556195517,EPCI
200066926,CA Grand Auch Coeur de Gascogne,< 20 ans,ICI,0.0541180099573316,EPCI
200066926,CA Grand Auch Coeur de Gascogne,> 65 ans,ICI,-0.138440982551018,EPCI
200066926,CA Grand Auch Coeur de Gascogne,20-29 ans,ICI,0.251084657454671,EPCI
200066926,CA Grand Auch Coeur de Gascogne,30-39 ans,ICI,0.019517930135107,EPCI
