TERR,LIB_TERR,CS1,type_indice,valeur,NIV_TERR
200000172,CC Faucigny-Glières,GLOBAL,IRI,0.0325894520382917,EPCI
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,GLOBAL,IRI,0.0217698747189018,EPCI
200000545,CC des Portes de Romilly-sur-Seine,GLOBAL,IRI,0.040883367017939,EPCI
200000628,CC Rhône Lez Provence,GLOBAL,IRI,0.0329310839061821,EPCI
200000800,CC Coeur de Sologne,GLOBAL,IRI,0.0721558799767892,EPCI
200000925,CC de la Plaine Dijonnaise,GLOBAL,IRI,0.025912863145874,EPCI
200000933,CC Sauldre et Sologne,GLOBAL,IRI,0.0559953929853101,EPCI
200004802,CC du Pays de Fayence,GLOBAL,IRI,0.00599346745317192,EPCI
200005932,CC des Portes de Sologne,GLOBAL,IRI,0.0412294407416254,EPCI
200005957,CC de la Région de Rambervillers,GLOBAL,IRI,0.0731011246470154,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",GLOBAL,IRI,0.0314654950985781,EPCI
200006716,CC du Nogentais,GLOBAL,IRI,0.0202821541893067,EPCI
200006930,CC du Haut-Allier,GLOBAL,IRI,0.0775532128509932,EPCI
200006971,CC du Perche,GLOBAL,IRI,0.0332771924621188,EPCI
200007052,CC de la Marche Berrichonne,GLOBAL,IRI,0.141265437848749,EPCI
200007177,CC Pays de Nérondes,GLOBAL,IRI,0.0923095774522608,EPCI
200010650,CA du Grand Dole,GLOBAL,IRI,0.0362854253999506,EPCI
200010700,CA Caux Seine Agglo,GLOBAL,IRI,0.0275458323597337,EPCI
200011773,CA Annemasse-les Voirons-Agglomération,GLOBAL,IRI,0.0271925511604674,EPCI
200011781,CC Portes du Berry entre Loire et Val d'Aubois,GLOBAL,IRI,0.035608540712359,EPCI
200012060,CC Petite Montagne,GLOBAL,IRI,0.0183814539088044,EPCI
200013050,CC Sauer-Pechelbronn,GLOBAL,IRI,0.0330599835894657,EPCI
200015162,CC de l'Oriente,GLOBAL,IRI,0.0149954544607043,EPCI
200016905,CC du Pays de Lamastre,GLOBAL,IRI,0.052538179891167,EPCI
200017341,CC Lodévois et Larzac,GLOBAL,IRI,0.0204565037926019,EPCI
200017846,CA Étampois Sud-Essonne,GLOBAL,IRI,0.0236389495151886,EPCI
200018083,CC de Desvres-Samer,GLOBAL,IRI,0.0329683821443019,EPCI
200018166,CC Le Grésivaudan,GLOBAL,IRI,0.0282228219816696,EPCI
200018406,CC du Romorantinais et du Monestois,GLOBAL,IRI,0.0280312762610123,EPCI
200018521,CC du Val de Bouzanne,GLOBAL,IRI,0.0752059359593602,EPCI
200018653,CA Cap Excellence,GLOBAL,IRI,0.0236610985539187,EPCI
200022986,CC du Grand Pic Saint-Loup,GLOBAL,IRI,0.0311719732843307,EPCI
200023075,CC du Pays de Maîche,GLOBAL,IRI,0.0475334065545033,EPCI
200023125,CC Les Portes Briardes entre Villes et Forêts,GLOBAL,IRI,0.0166314125136452,EPCI
200023240,CC Pays de Nemours,GLOBAL,IRI,0.0368585042352113,EPCI
200023299,CC Coeur de Tarentaise,GLOBAL,IRI,0.029448183488422,EPCI
200023307,CA du Grand Villeneuvois,GLOBAL,IRI,0.051341934763021,EPCI
200023372,CC de la Vallée de Chamonix-Mont-Blanc,GLOBAL,IRI,0.0296547462312383,EPCI
200023414,Métropole Rouen Normandie,GLOBAL,IRI,0.0451182374134112,EPCI
200023620,CC de la Gascogne Toulousaine,GLOBAL,IRI,0.0230719313424238,EPCI
200023737,CA du Grand Cahors,GLOBAL,IRI,0.0532671212302246,EPCI
200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,GLOBAL,IRI,0.00508297407674979,EPCI
200023794,CC de Blaye,GLOBAL,IRI,0.0329533416626458,EPCI
200023919,CC Gâtinais Val de Loing,GLOBAL,IRI,0.00960510818296108,EPCI
200026573,CC Haut-Jura Saint-Claude,GLOBAL,IRI,0.0213806867326725,EPCI
200027027,CC Arc Sud Bretagne,GLOBAL,IRI,0.0070489366151669,EPCI
200027076,CC Arnon Boischaut Cher,GLOBAL,IRI,0.0808411812686594,EPCI
200027100,CC Méditerranée Porte des Maures,GLOBAL,IRI,0.0246664369685511,EPCI
200027183,CU Perpignan Méditerranée Métropole,GLOBAL,IRI,0.0162541792425038,EPCI
200027217,CC Sarlat-Périgord Noir,GLOBAL,IRI,0.0382848980840958,EPCI
200027308,CC d'Auberive Vingeanne et Montsaugeonnais,GLOBAL,IRI,0.0178772903532817,EPCI
200027548,CC des Savanes,GLOBAL,IRI,0.0431936434241937,EPCI
200029734,CC des 4B Sud Charente,GLOBAL,IRI,0.0580999728469282,EPCI
200029999,CC Rives de l'Ain - Pays du Cerdon,GLOBAL,IRI,0.0313345243636941,EPCI
200030195,Métropole Nice Côte d'Azur,GLOBAL,IRI,0.0250481649374387,EPCI
200030385,CA de Blois Agglopolys,GLOBAL,IRI,0.0435211656630633,EPCI
200030435,CC d'Aire-sur-l'Adour,GLOBAL,IRI,0.0568657606945926,EPCI
200030526,CC du Ried de Marckolsheim,GLOBAL,IRI,0.0289254459953154,EPCI
200030633,CC du Caudrésis et du Catésis,GLOBAL,IRI,0.0335629615027244,EPCI
200030658,CC du Trièves,GLOBAL,IRI,0.027020052203594,EPCI
200030674,CA Val de Garonne Agglomération,GLOBAL,IRI,0.0374686388191932,EPCI
200032514,CC Berry-Loire-Vauvise,GLOBAL,IRI,0.0131828648743265,EPCI
200033025,CA de Bar-le-Duc - Sud Meuse,GLOBAL,IRI,0.0626344901391592,EPCI
200033090,CC Plaines et Monts de France,GLOBAL,IRI,0.0230876367887653,EPCI
200033116,CC Cluses-Arve et Montagnes,GLOBAL,IRI,0.0222426930647921,EPCI
200033173,CC de la Haute Vallée de Chevreuse,GLOBAL,IRI,0.0279071099410017,EPCI
200033181,CA Chartres Métropole,GLOBAL,IRI,0.0285665985557939,EPCI
200033207,CC Vierzon-Sologne-Berry,GLOBAL,IRI,0.046020002703435,EPCI
200033298,CC des Coëvrons,GLOBAL,IRI,0.00879763782887774,EPCI
200033579,CU d'Arras,GLOBAL,IRI,0.0382648183814079,EPCI
200033827,CC de Fium'orbu Castellu,GLOBAL,IRI,0.0151797067150906,EPCI
200033868,CC des Ballons des Hautes-Vosges,GLOBAL,IRI,0.0353491572854851,EPCI
200034023,CC Tarn-Agout,GLOBAL,IRI,0.0234232387234918,EPCI
200034031,CC des Monts d'Alban et du Villefranchois,GLOBAL,IRI,0.0947548276288519,EPCI
200034049,CC Centre Tarn,GLOBAL,IRI,0.0424917490756786,EPCI
200034056,CC du Lautrécois et du Pays d'Agout,GLOBAL,IRI,0.0194198606146875,EPCI
200034064,CC du Cordais et du Causse (4 C),GLOBAL,IRI,0.0319901113657975,EPCI
200034098,CC des Montagnes du Giffre,GLOBAL,IRI,0.0287784009759669,EPCI
200034130,CC Gally Mauldre,GLOBAL,IRI,0.0462236025840246,EPCI
200034197,CC de Montaigne Montravel et Gurson,GLOBAL,IRI,0.032149031420567,EPCI
200034205,CC de la Costa Verde,GLOBAL,IRI,0.0119729522031908,EPCI
200034270,CC du Pays de Barr,GLOBAL,IRI,0.0474194553267807,EPCI
200034379,CC Pays d'Uzès,GLOBAL,IRI,0.0148659060859411,EPCI
200034411,CC du Piémont Cévenol,GLOBAL,IRI,0.0273219151845658,EPCI
200034601,CC Causses Aigoual Cévennes,GLOBAL,IRI,0.0478729334525228,EPCI
200034635,CC du Kochersberg,GLOBAL,IRI,0.0484497038786765,EPCI
200034692,CA du Gard Rhodanien,GLOBAL,IRI,0.0287082960317719,EPCI
200034700,CA Durance-Lubéron-Verdon Agglomération,GLOBAL,IRI,0.0297672404458712,EPCI
200034718,"CC de Vitry, Champagne et Der",GLOBAL,IRI,0.0281721146391129,EPCI
200034726,CC Bastides de Lomagne,GLOBAL,IRI,0.0154010593121428,EPCI
200034825,CA du Grand Guéret,GLOBAL,IRI,0.0506328361666573,EPCI
200034833,CC des Bastides Dordogne-Périgord,GLOBAL,IRI,0.0317597466372287,EPCI
200034874,CC Côtes de Meuse Woëvre,GLOBAL,IRI,0.0361976891492316,EPCI
200034882,CC Pays du Mont-Blanc,GLOBAL,IRI,0.0286164639022334,EPCI
200034957,CC du Frontonnais,GLOBAL,IRI,0.021896622271518,EPCI
200035087,CA Terre de Provence,GLOBAL,IRI,0.019011219794981,EPCI
200035103,CC de la Vallée de la Haute-Sarthe,GLOBAL,IRI,0.0612106686278914,EPCI
200035111,CC des Sources de l'Orne,GLOBAL,IRI,0.0384586036195235,EPCI
200035129,CC de Cèze Cévennes,GLOBAL,IRI,0.0255635139338327,EPCI
200035137,CC Marche Occitane - Val d'Anglin,GLOBAL,IRI,0.148602951387755,EPCI
200035202,CC Charlieu-Belmont,GLOBAL,IRI,0.0267392754842398,EPCI
200035319,CA Var Esterel Méditerranée (Cavem),GLOBAL,IRI,0.00654605760911253,EPCI
200035327,CC Cazals-Salviac,GLOBAL,IRI,0.0238402373113968,EPCI
200035442,CC du Sud-Artois,GLOBAL,IRI,0.0412988186560932,EPCI
200035459,CA d'Agen,GLOBAL,IRI,0.0384083941692851,EPCI
200035533,CC du Grand Saint-Émilionnais,GLOBAL,IRI,0.0326194067170675,EPCI
200035541,CC des Landes d'Armagnac,GLOBAL,IRI,0.0543949885304902,EPCI
200035632,CC Armagnac Adour,GLOBAL,IRI,0.049710914592653,EPCI
200035665,CA Seine Eure,GLOBAL,IRI,0.022463044930869,EPCI
200035707,CC Piège Lauragais Malepère,GLOBAL,IRI,0.0271776861473463,EPCI
200035715,CA Carcassonne Agglo,GLOBAL,IRI,0.0279392525868702,EPCI
200035723,CC Ventoux Sud,GLOBAL,IRI,0.012015359692627,EPCI
200035731,CA Roannais Agglomération,GLOBAL,IRI,0.0475263887982795,EPCI
200035756,CC Astarac Arros en Gascogne,GLOBAL,IRI,0.0771485813441211,EPCI
200035764,CC de la Beauce Loirétaine,GLOBAL,IRI,0.0362095175537743,EPCI
200035772,CC du Pays du Saintois,GLOBAL,IRI,0.0249981515945378,EPCI
200035814,CA Flers Agglo,GLOBAL,IRI,0.0248976735331517,EPCI
200035848,CC du Châtillonnais en Berry,GLOBAL,IRI,0.12230671522775,EPCI
200035855,CC Castelnaudary Lauragais Audois,GLOBAL,IRI,0.0275756032712031,EPCI
200035863,"CC Région Lézignanaise, Corbières et Minervois",GLOBAL,IRI,0.022813683670304,EPCI
200035970,CC Vexin Centre,GLOBAL,IRI,0.0395746517025038,EPCI
200036069,CC du Pays de Mortagne-au-Perche,GLOBAL,IRI,0.0570543944521588,EPCI
200036077,CC du Golfe de Saint-Tropez,GLOBAL,IRI,0.0143440543406116,EPCI
200036135,CC Coeur de France,GLOBAL,IRI,0.0177229177718248,EPCI
200036150,CC des Hauts du Val de Saône,GLOBAL,IRI,0.0849793159936402,EPCI
200036465,CC de Thann-Cernay,GLOBAL,IRI,0.0376245589252566,EPCI
200036473,CA de Saintes,GLOBAL,IRI,0.0318159865190707,EPCI
200036499,CC de Marana-Golo,GLOBAL,IRI,0.0108305650002013,EPCI
200036523,CC des Bastides en Haut-Agenais Périgord,GLOBAL,IRI,0.0499325837289754,EPCI
200036549,CC Val de Gray,GLOBAL,IRI,0.058732617786038,EPCI
200036572,CC Porte d'Aquitaine en Pays de Serres,GLOBAL,IRI,0.0441403513336056,EPCI
200037059,CC de la Haute Somme (Combles - Péronne - Roisel),GLOBAL,IRI,0.0323623356550099,EPCI
200037133,CC du Provinois,GLOBAL,IRI,0.0274001801011592,EPCI
200038958,CC de la Pieve de l'Ornano,GLOBAL,IRI,0.00746554443736862,EPCI
200038990,CC de Saint-Méen Montauban,GLOBAL,IRI,0.0346888977124541,EPCI
200039022,CA Vitré Communauté,GLOBAL,IRI,0.0269799986854387,EPCI
200039055,CC Ouche et Montagne,GLOBAL,IRI,0.0370530228765736,EPCI
200039063,"CC Forêts, Seine et Suzon",GLOBAL,IRI,0.0508239557573646,EPCI
200039204,CC de Lacq-Orthez,GLOBAL,IRI,0.0250714027460399,EPCI
200039519,CC du Quercy Blanc,GLOBAL,IRI,0.0460813875091924,EPCI
200039642,CC Le Tonnerrois en Bourgogne,GLOBAL,IRI,0.036592710814591,EPCI
200039709,CC du Serein,GLOBAL,IRI,0.0586360779667561,EPCI
200039758,"CC Avallon, Vézelay, Morvan",GLOBAL,IRI,0.0547668539443362,EPCI
200039808,CC des Gorges de l'Ardèche,GLOBAL,IRI,0.0244334891451343,EPCI
200039824,CC Ardèche des Sources et Volcans,GLOBAL,IRI,0.043716493576078,EPCI
200039832,CC Pays des Vans en Cévennes,GLOBAL,IRI,0.00120202847649886,EPCI
200039857,CA du Pays de Grasse,GLOBAL,IRI,0.0141021776694374,EPCI
200039865,Metz Métropole,GLOBAL,IRI,0.0349886132757149,EPCI
200039907,CC du Sud Messin,GLOBAL,IRI,0.0589821593585381,EPCI
200039915,CA Cannes Pays de Lérins,GLOBAL,IRI,0.0195339359837345,EPCI
200039931,CC Alpes d'Azur,GLOBAL,IRI,0.0474943718958554,EPCI
200039949,CC Rives de Moselle,GLOBAL,IRI,0.039283409861884,EPCI
200040038,CC Saône Doubs Bresse,GLOBAL,IRI,0.0223928095579411,EPCI
200040095,CC Isle Vern Salembre en Périgord,GLOBAL,IRI,0.0436045892364908,EPCI
200040111,CC Coeur de Chartreuse,GLOBAL,IRI,0.0408636736042025,EPCI
200040137,CC des Lacs de Champagne,GLOBAL,IRI,0.0323912473783816,EPCI
200040178,CC de l'Outre-Forêt,GLOBAL,IRI,0.0279248007350591,EPCI
200040202,CC Provence Verdon,GLOBAL,IRI,0.021541770145466,EPCI
200040210,CC Lacs et Gorges du Verdon,GLOBAL,IRI,0.0544327820670632,EPCI
200040244,CA du Bocage Bressuirais,GLOBAL,IRI,0.0491678926798577,EPCI
200040251,CC Bassée-Montois,GLOBAL,IRI,0.0232569454495056,EPCI
200040277,CA du Pays de Dreux,GLOBAL,IRI,0.0284318659721622,EPCI
200040293,CC du Clunisois,GLOBAL,IRI,0.0340767497488092,EPCI
200040350,CC Bugey Sud,GLOBAL,IRI,0.0183084807677556,EPCI
200040384,CC Isle Double Landais,GLOBAL,IRI,0.0313469642309685,EPCI
200040392,CA Le Grand Périgueux,GLOBAL,IRI,0.0433855175755378,EPCI
200040400,CC du Pays Ribéracois,GLOBAL,IRI,0.0427768686969892,EPCI
200040418,CC du Pays de Serres en Quercy,GLOBAL,IRI,0.0872707667394288,EPCI
200040426,CC du Val de l'Oise,GLOBAL,IRI,0.0391358421995387,EPCI
200040442,CA Luberon Monts de Vaucluse,GLOBAL,IRI,0.0354877957677754,EPCI
200040459,CA Montélimar Agglomération,GLOBAL,IRI,0.0190371716040034,EPCI
200040475,CC Loué - Brûlon - Noyen,GLOBAL,IRI,0.0420177709575203,EPCI
200040491,CC Porte de Drômardèche,GLOBAL,IRI,0.0224194695318126,EPCI
200040509,CC du Crestois et de Pays de Saillans Coeur de Drôme,GLOBAL,IRI,0.0311909517279576,EPCI
200040558,CC Écueillé-Valençay,GLOBAL,IRI,0.0431668867595238,EPCI
200040566,CA de l'Ouest Rhodanien,GLOBAL,IRI,0.0260831173680345,EPCI
200040574,CC Beaujolais Pierres Dorées,GLOBAL,IRI,0.0223427869206409,EPCI
200040590,CA Villefranche Beaujolais Saône,GLOBAL,IRI,0.0174136793752457,EPCI
200040624,CC Pays d'Apt-Luberon,GLOBAL,IRI,0.0210963513026301,EPCI
200040657,CC de la Matheysine,GLOBAL,IRI,0.0307761935503644,EPCI
200040681,CC Enclave des Papes-Pays de Grignan,GLOBAL,IRI,0.0178062086585644,EPCI
200040715,Métropole Grenoble-Alpes-Métropole,GLOBAL,IRI,0.0430125509495897,EPCI
200040764,CC du Sud Corse,GLOBAL,IRI,0.0144275670216598,EPCI
200040772,CC du Perche et Haut Vendômois,GLOBAL,IRI,0.0511870436682519,EPCI
200040798,CC Val Vanoise,GLOBAL,IRI,0.0309902917771302,EPCI
200040814,CC Briance Sud Haute Vienne,GLOBAL,IRI,0.0446744783118239,EPCI
200040830,CC du Pays de Fénelon,GLOBAL,IRI,0.030203387777051,EPCI
200040889,CC de Portes Sud Périgord,GLOBAL,IRI,0.0089845027893613,EPCI
200040905,CC Carmausin-Ségala,GLOBAL,IRI,0.0409629916761822,EPCI
200040947,CC de Flandre Intérieure,GLOBAL,IRI,0.0307428853006717,EPCI
200040954,CC des Hauts de Flandre,GLOBAL,IRI,0.0336790195746467,EPCI
200041010,CC Coeur de Savoie,GLOBAL,IRI,0.0305495586669078,EPCI
200041051,CC Vallée de la Dordogne et Forêt Bessède,GLOBAL,IRI,0.0278706805265502,EPCI
200041150,CC du Terrassonnais en Périgord Noir Thenon Hautefort,GLOBAL,IRI,0.0232032466654357,EPCI
200041168,CC de la Vallée de l'Homme,GLOBAL,IRI,0.0114711305277167,EPCI
200041283,CC de la Plaine du Rhin,GLOBAL,IRI,0.0240604561050269,EPCI
200041317,CA du Niortais,GLOBAL,IRI,0.0384433150492178,EPCI
200041325,CC du Pays Rhénan,GLOBAL,IRI,0.0433052128367398,EPCI
200041333,CC de Parthenay-Gâtine,GLOBAL,IRI,0.0422457438835321,EPCI
200041366,CC Rhône Crussol,GLOBAL,IRI,0.032464871614926,EPCI
200041416,CC Airvaudais-Val du Thouet,GLOBAL,IRI,0.0875817105301563,EPCI
200041440,CC de Domme - Villefranche du Périgord,GLOBAL,IRI,0.0431348430169103,EPCI
200041465,CC Val Eyrieux,GLOBAL,IRI,0.0157024538009043,EPCI
200041499,CC Aunis Atlantique,GLOBAL,IRI,0.0207384329043512,EPCI
200041507,CA La Riviera du Levant,GLOBAL,IRI,0.0204055499739408,EPCI
200041515,CC du Bassin de Pont-à-Mousson,GLOBAL,IRI,0.035551386085405,EPCI
200041523,CC de la Haute-Saintonge,GLOBAL,IRI,0.0115000890755279,EPCI
200041556,CC Portes de la Creuse en Marche,GLOBAL,IRI,0.0240405612901683,EPCI
200041572,CC Dronne et Belle,GLOBAL,IRI,0.0369742879824443,EPCI
200041614,CC Aunis Sud,GLOBAL,IRI,0.0228012380818374,EPCI
200041622,CC Ardennes Thiérache,GLOBAL,IRI,0.0630591168264713,EPCI
200041630,CA Ardenne Métropole,GLOBAL,IRI,0.0269331553368422,EPCI
200041689,CC Vals de Saintonge,GLOBAL,IRI,0.0503507522484359,EPCI
200041721,CC de la Haute Comté,GLOBAL,IRI,0.0702902850874584,EPCI
200041762,CA Rochefort Océan,GLOBAL,IRI,0.0235462334762472,EPCI
200041788,CA du Pays Nord Martinique,GLOBAL,IRI,0.0317508793266421,EPCI
200041853,CC du Pays de Montbozon et du Chanois,GLOBAL,IRI,0.00903946405525996,EPCI
200041861,CC du Triangle Vert,GLOBAL,IRI,0.0509765962804234,EPCI
200041879,CC Terres de Saône,GLOBAL,IRI,0.0462192472020374,EPCI
200041887,CC du Val Marnaysien,GLOBAL,IRI,0.0440150245773871,EPCI
200041960,CC Pévèle-Carembault,GLOBAL,IRI,0.0304114082667513,EPCI
200041994,CC Haut Val de Sèvre,GLOBAL,IRI,0.0707439124946601,EPCI
200042000,CC Bruyères-Vallons des Vosges,GLOBAL,IRI,0.0120376926450491,EPCI
200042174,CA Lorient Agglomération,GLOBAL,IRI,0.0420678041776926,EPCI
200042182,CC du Mont des Avaloirs,GLOBAL,IRI,0.0474449719976633,EPCI
200042190,CA de la Porte du Hainaut,GLOBAL,IRI,0.0281944749667933,EPCI
200042372,CC des Coteaux Arrats Gimone,GLOBAL,IRI,0.0228027496454635,EPCI
200042414,CC Bresse Revermont 71,GLOBAL,IRI,0.0436532022573608,EPCI
200042463,CC de la Montagne Noire,GLOBAL,IRI,0.0353875500008875,EPCI
200042497,CC Dombes Saône Vallée,GLOBAL,IRI,0.0248769410912268,EPCI
200042604,"CC de Granville, Terre et Mer",GLOBAL,IRI,0.0207529501083503,EPCI
200042620,CC de la Région de Suippes,GLOBAL,IRI,0.0220071506307675,EPCI
200042646,CC Grand Orb CC en Languedoc,GLOBAL,IRI,0.030509549337019,EPCI
200042653,CC Sud-Hérault,GLOBAL,IRI,0.0239892847499831,EPCI
200042703,CC de l'Argonne Champenoise,GLOBAL,IRI,0.0993769542637609,EPCI
200042729,CC de la Baie du Cotentin,GLOBAL,IRI,0.0192704182857525,EPCI
200042901,CC Drôme Sud Provence,GLOBAL,IRI,0.0230974224964589,EPCI
200042935,CA Haut - Bugey Agglomération,GLOBAL,IRI,0.0420955405683575,EPCI
200042943,CC du Cap Corse,GLOBAL,IRI,0.03493651431926,EPCI
200042992,CC Perthois-Bocage et Der,GLOBAL,IRI,0.0680753717549469,EPCI
200043016,CC Val de Charente,GLOBAL,IRI,0.0346146559790486,EPCI
200043065,CC du Val d'Amboise,GLOBAL,IRI,0.0235047357593787,EPCI
200043081,"CC Chinon, Vienne et Loire",GLOBAL,IRI,0.042611321266417,EPCI
200043123,CC Auray Quiberon Terre Atlantique,GLOBAL,IRI,0.0161728440584014,EPCI
200043156,CC du Pays Rethélois,GLOBAL,IRI,0.0477152011465016,EPCI
200043172,CA du Bassin de Brive,GLOBAL,IRI,0.0427844294967073,EPCI
200043263,CC Coeur de l'Avesnois,GLOBAL,IRI,0.0322661097559427,EPCI
200043321,CC du Pays de Mormal,GLOBAL,IRI,0.0261365235770776,EPCI
200043354,CC de Villedieu Intercom,GLOBAL,IRI,0.0649822852925071,EPCI
200043396,CA Maubeuge Val de Sambre,GLOBAL,IRI,0.0171832593433475,EPCI
200043404,CC du Sud Avesnois,GLOBAL,IRI,0.0420735889493791,EPCI
200043438,CC de la Moivre à la Coole,GLOBAL,IRI,0.0383597979483681,EPCI
200043495,CA du Pays de Laon,GLOBAL,IRI,0.0344311854355602,EPCI
200043602,"CC des Albères, de la Côte Vermeille et de l'Illibéris",GLOBAL,IRI,0.0237776404983714,EPCI
200043628,CC des Vallées du Clain,GLOBAL,IRI,0.0298993262300981,EPCI
200043693,CC Terre Lorraine du Longuyonnais,GLOBAL,IRI,0.0447884037263031,EPCI
200043776,CC Pyrénées Audoises,GLOBAL,IRI,0.0255307034801984,EPCI
200043974,CC du Sud Gironde,GLOBAL,IRI,0.0216810272510362,EPCI
200043982,CC du Bazadais,GLOBAL,IRI,0.052812990386669,EPCI
200043990,CC Vallons de Haute-Bretagne Communauté,GLOBAL,IRI,0.0228250343585317,EPCI
200044014,CC Creuse Grand Sud,GLOBAL,IRI,0.0755924030337498,EPCI
200044030,CC des Sept Vallées,GLOBAL,IRI,0.0310574980429812,EPCI
200044048,CC Osartis Marquion,GLOBAL,IRI,0.034021682466751,EPCI
200044253,CC du Bassin de Joinville en Champagne,GLOBAL,IRI,0.0464987094373908,EPCI
200044394,CC du Réolais en Sud Gironde,GLOBAL,IRI,0.0369165476855706,EPCI
200044469,CC du Pays de Mirepoix,GLOBAL,IRI,0.0559882731347256,EPCI
200044618,CA du Douaisis (C.A.D.),GLOBAL,IRI,0.031075662485152,EPCI
200044691,CA du Nord Grande Terre,GLOBAL,IRI,0.0158818180554216,EPCI
200046977,Métropole de LYON,GLOBAL,IRI,0.0283472538076378,EPCI
200048551,CC du Pays de Craon,GLOBAL,IRI,0.0343119795173967,EPCI
200049187,CA du Grand Verdun,GLOBAL,IRI,0.0426854172931974,EPCI
200049211,CC Conflent-Canigó,GLOBAL,IRI,0.0245734885232017,EPCI
200049484,CC Berry Grand Sud,GLOBAL,IRI,0.0637064119494399,EPCI
200054781,Métropole du Grand Paris,GLOBAL,IRI,0.0181024279661838,EPCI
200054807,Métropole d'Aix-Marseille-Provence,GLOBAL,IRI,0.0239240093200802,EPCI
200055481,CC Beauce Val de Loire,GLOBAL,IRI,0.0415894590566367,EPCI
200055655,CA Roissy Pays de France,GLOBAL,IRI,0.0167835906756612,EPCI
200055887,CC Mayenne Communauté,GLOBAL,IRI,0.0350244622045603,EPCI
200056232,CA Communauté Paris-Saclay,GLOBAL,IRI,0.0226614534142138,EPCI
200056380,CA Plaine Vallée,GLOBAL,IRI,0.0170021733348009,EPCI
200057859,CA Coeur d'Essonne Agglomération,GLOBAL,IRI,0.021731273632697,EPCI
200057958,CA Paris - Vallée de la Marne,GLOBAL,IRI,0.0152891598737598,EPCI
200058360,CC Entre Beauce et Perche,GLOBAL,IRI,0.0380972371201851,EPCI
200058477,CA Val d'Yerres Val de Seine,GLOBAL,IRI,0.0157165123651203,EPCI
200058485,CA Val Parisis,GLOBAL,IRI,0.018222407607324,EPCI
200058519,CA Saint-Germain Boucles de Seine,GLOBAL,IRI,0.0301576645971136,EPCI
200058782,CA de Saint-Quentin-en-Yvelines,GLOBAL,IRI,0.0127376400498933,EPCI
200059228,CA Grand Paris Sud Seine Essonne Sénart,GLOBAL,IRI,0.00872572355789695,EPCI
200059392,CC Bièvre Isère,GLOBAL,IRI,0.0226921598294217,EPCI
200059400,CC Porte Océane du Limousin,GLOBAL,IRI,0.0388903973141969,EPCI
200059889,CU Grand Paris Seine et Oise,GLOBAL,IRI,0.0221966447792974,EPCI
200060010,CA Mauges Communauté,GLOBAL,IRI,0.0218053903076659,EPCI
200065563,CC Normandie-Cabourg-Pays d'Auge,GLOBAL,IRI,0.0096647127374809,EPCI
200065589,CC Val Ès Dunes,GLOBAL,IRI,0.0221410727950389,EPCI
200065597,CU Caen la Mer,GLOBAL,IRI,0.0377274633739621,EPCI
200065647,CA Pays de Montbéliard Agglomération,GLOBAL,IRI,0.0455311879437849,EPCI
200065787,CC de Pont-Audemer / Val de Risle,GLOBAL,IRI,0.0402352697373104,EPCI
200065886,CA Loire Forez Agglomération Lfa,GLOBAL,IRI,0.0230991660214274,EPCI
200065894,CC de Forez-Est,GLOBAL,IRI,0.0298073252541962,EPCI
200065928,CA Lannion-Trégor Communauté,GLOBAL,IRI,0.0237325503738883,EPCI
200066009,CA Mulhouse Alsace Agglomération,GLOBAL,IRI,0.0277624115387855,EPCI
200066017,CC Lieuvin Pays d'Auge,GLOBAL,IRI,0.0323330030654339,EPCI
200066025,CC Pays Rhin - Brisach,GLOBAL,IRI,0.0346846417301704,EPCI
200066033,CC Sud Alsace Largue,GLOBAL,IRI,0.0257473866303555,EPCI
200066041,CC Sundgau,GLOBAL,IRI,0.0231049051860758,EPCI
200066058,CA Saint-Louis Agglomération,GLOBAL,IRI,0.0331922281804919,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,GLOBAL,IRI,0.0481204453734104,EPCI
200066116,CC Argonne-Meuse,GLOBAL,IRI,0.0719521253781445,EPCI
200066124,CA Gaillac-Graulhet,GLOBAL,IRI,0.0320671461787571,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,GLOBAL,IRI,0.0602401022285545,EPCI
200066140,CC de l'Aire à l'Argonne,GLOBAL,IRI,0.0154340668550952,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,GLOBAL,IRI,0.0343256501666594,EPCI
200066165,CC Val de Meuse - Voie Sacrée,GLOBAL,IRI,0.0308724419443416,EPCI
200066173,CC de Damvillers Spincourt,GLOBAL,IRI,0.035277159387307,EPCI
200066223,CC Arize Lèze,GLOBAL,IRI,0.0706339688702238,EPCI
200066231,CC des Portes d'Ariège Pyrénées,GLOBAL,IRI,0.020741986742068,EPCI
200066280,CC du Pithiverais,GLOBAL,IRI,0.0409490636080513,EPCI
200066322,CC Terres des Confluences,GLOBAL,IRI,0.0372149141190838,EPCI
200066330,CC Terres du Haut-Berry,GLOBAL,IRI,0.0422347087861924,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,GLOBAL,IRI,0.0175976097538318,EPCI
200066355,CA du Bassin de Thau,GLOBAL,IRI,0.00893950140794728,EPCI
200066363,CC de la Haute Ariège,GLOBAL,IRI,0.0023677797012734,EPCI
