TERR,LIB_TERR,nb_ind_ISO,nb_ind_SORT,nb_ind_ENTR,SM,nb_ind_PRES,nb_ind_AUTO,TM,PS,PE,TR,NIV_TERR
200042190,CA de la Porte du Hainaut,150470.700688776,5825.87179471148,5444.19909728259,-381.672697428893,155914.899786059,156296.572483488,-0.00244496267004165,0.0372744693126714,0.0349177602958597,0.0721951106413162,EPCI
200042372,CC des Coteaux Arrats Gimone,9826.57972613165,527.063169749499,649.977452195152,122.914282445653,10476.5571783268,10353.6428958812,0.011801546025268,0.0509060603161399,0.0620411306053654,0.113012896443762,EPCI
200042414,CC Bresse Revermont 71,9215.4599147652,452.920224886868,638.514586342984,185.594361456116,9853.97450110819,9668.38013965207,0.0190135221771474,0.0468455127275505,0.0647976698408521,0.111813849437103,EPCI
200042463,CC de la Montagne Noire,5473.08137854357,246.463833713256,460.980632797599,214.516799084343,5934.06201134117,5719.54521225682,0.036815519000839,0.0430915089516367,0.0776838246578101,0.121412100637529,EPCI
200042497,CC Dombes Saône Vallée,34271.8045999798,1829.10992983857,2071.87984855667,242.7699187181,36343.6844485365,36100.9145298184,0.00670222272306691,0.0506665815440154,0.0570079748378429,0.107695807096973,EPCI
200042604,"CC de Granville, Terre et Mer",42220.7498401911,1716.53770488169,2100.13961047775,383.601905596061,44320.8894506689,43937.2875450728,0.00869272216249309,0.0390679033866346,0.0473848705770063,0.0864889225061512,EPCI
200042620,CC de la Région de Suippes,6913.53431673682,652.362834956177,547.104717346962,-105.258117609214,7460.63903408379,7565.897151693,-0.0140096315355558,0.0862241214593036,0.0733321522255031,0.159646579554173,EPCI
200042646,CC Grand Orb CC en Languedoc,19347.1517771432,965.16828606393,945.507712718139,-19.6605733457908,20292.6594898613,20312.3200632071,-0.000968382378821076,0.0475163980806011,0.0465935829254187,0.0941104278249874,EPCI
200042653,CC Sud-Hérault,16418.902955511,819.9878114318,1009.32897477282,189.341163341024,17428.2319302839,17238.8907669428,0.0109233849601352,0.0475661585491453,0.0579134463444328,0.105536118597519,EPCI
200042703,CC de l'Argonne Champenoise,11624.5108410132,515.997408927219,461.619884967656,-54.377523959563,12086.1307259809,12140.5082499404,-0.00448906874895923,0.0425021258010142,0.0381941826903574,0.0807059778177668,EPCI
200042729,CC de la Baie du Cotentin,22181.3250452661,934.036265962678,936.821406319558,2.78514035688033,23118.1464515856,23115.3613112287,0.000120481464273426,0.0404075996644254,0.0405232057977253,0.0809308124263488,EPCI
200042901,CC Drôme Sud Provence,38605.9295119363,1966.74240498877,2160.11053714803,193.368132159255,40766.0400490844,40572.6719169251,0.00475463964170128,0.0484745596498005,0.0529879903602888,0.101473279878377,EPCI
200042935,CA Haut - Bugey Agglomération,54902.0087770468,2182.93742983347,1496.52975587771,-686.407673955763,56398.5385329246,57084.9462068803,-0.0120970496373029,0.0382401591817628,0.0265349031164001,0.0648458618299829,EPCI
200042943,CC du Cap Corse,6422.46381739251,229.315258818822,325.414644277082,96.0993854582599,6747.87846166959,6651.77907621133,0.0143435584359654,0.03447427465517,0.0482247340590907,0.0827976239732515,EPCI
200042992,CC Perthois-Bocage et Der,5367.93164932237,306.640571264194,297.266890396702,-9.37368086749206,5665.19853971907,5674.57222058656,-0.00165323992268066,0.0540376541780091,0.0524724576398417,0.106511405640553,EPCI
200043016,CC Val de Charente,13087.680857244,620.369449342379,795.206131854122,174.836682511743,13882.8869890981,13708.0503065864,0.0126734862710945,0.0452558486048383,0.0572795941131394,0.102611634104791,EPCI
200043065,CC du Val d'Amboise,26563.1586794707,1506.2033564133,1506.52753293897,0.324176525675057,28069.6862124097,28069.362035884,1.15490567008289e-05,0.0536600495047861,0.0536709787754212,0.107331028343319,EPCI
200043081,"CC Chinon, Vienne et Loire",22211.6152302293,1255.52214852166,1122.01349978408,-133.508648737583,23333.6287300134,23467.137378751,-0.00570540441271028,0.0535012911143782,0.0480856840899703,0.101602424318456,EPCI
200043123,CC Auray Quiberon Terre Atlantique,81186.3156026137,3121.88725988718,3832.01890117742,710.131641290247,85018.3345037911,84308.2028625009,0.00838771821990395,0.0370294604070578,0.0450728530915475,0.0821360463542901,EPCI
200043156,CC du Pays Rethélois,28017.6579828706,1544.66920129367,1346.62150132346,-198.04769997021,29364.279484194,29562.3271841642,-0.00672184302363894,0.0522512720893336,0.0458591705629388,0.0981319260037982,EPCI
200043172,CA du Bassin de Brive,102962.962065876,3904.34172084222,3924.68373305882,20.3420122165971,106887.645798934,106867.303786718,0.0001903302099533,0.0365344832563043,0.0367178424009966,0.0732523431066931,EPCI
200043263,CC Coeur de l'Avesnois,28823.0029372646,1252.40504275835,1361.82893872251,109.423895964153,30184.8318759871,30075.407980023,0.00363171126519301,0.0416421630453106,0.0451163334060468,0.0867648050431755,EPCI
200043321,CC du Pays de Mormal,46044.0337731092,1669.52357138579,1628.81918358761,-40.7043877981789,47672.8529566969,47713.557344495,-0.000853463038805021,0.0349905491081229,0.0341665976036117,0.069157498317812,EPCI
200043354,CC de Villedieu Intercom,14815.5740473485,977.457808891309,718.497816871609,-258.959992019701,15534.0718642202,15793.0318562399,-0.0165326481714026,0.061891713876656,0.0462530251663464,0.108274013512157,EPCI
200043396,CA Maubeuge Val de Sambre,121310.933272213,3620.86318272204,2842.13696424822,-778.726218473812,124153.070236462,124931.796454935,-0.00625269795646487,0.0289827192553669,0.0228922004009655,0.0518939607437298,EPCI
200043404,CC du Sud Avesnois,24899.9412768547,1039.85823577116,888.896408926868,-150.961826844296,25788.8376857815,25939.7995126258,-0.00583668292923609,0.0400873659514996,0.0344682618021577,0.0745720262182904,EPCI
200043438,CC de la Moivre à la Coole,9042.71830958855,536.6448216876,446.476889875222,-90.1679318123777,9489.19519946378,9579.36313127615,-0.00945723638341556,0.0560209289838362,0.0470510807808498,0.103114424752075,EPCI
200043495,CA du Pays de Laon,40729.8893121757,2382.79571368257,1861.43334750126,-521.362366181305,42591.322659677,43112.6850258583,-0.0121665807763456,0.0552690168161275,0.0437045208099058,0.099043887813432,EPCI
200043602,"CC des Albères, de la Côte Vermeille et de l'Illibéris",51528.0429544257,2482.93444758766,2876.49690526067,393.562457673014,54404.5398596864,54010.9774020134,0.00726026066403409,0.0459709223387449,0.0528723689728722,0.0988683444623785,EPCI
200043628,CC des Vallées du Clain,24283.2170976228,1220.76194598993,1330.03346110238,109.271515112445,25613.2505587251,25503.9790436127,0.00427533009760168,0.0478655485052896,0.0519275543747532,0.099801786088018,EPCI
200043693,CC Terre Lorraine du Longuyonnais,14706.1374386852,728.12590480241,667.003049481612,-61.1228553207976,15373.1404881668,15434.2633434876,-0.00396806271990984,0.0471759415138941,0.0433875596203018,0.0905710174026763,EPCI
200043776,CC Pyrénées Audoises,13581.0883191978,561.329988331314,553.245856106673,-8.08413222464174,14134.3341753045,14142.4183075291,-0.000571786468729003,0.0396912307446369,0.03914198215812,0.0788333699292117,EPCI
200043974,CC du Sud Gironde,35097.2645009565,2260.6497199005,2299.90703720025,39.2573172997513,37397.1715381568,37357.914220857,0.00105029154608435,0.0605132745510286,0.061499491608707,0.122013284067455,EPCI
200043982,CC du Bazadais,14403.3318999254,961.283450548748,993.348563315281,32.0651127665325,15396.6804632407,15364.6153504742,0.0020847699629244,0.062564758610705,0.0645170603940819,0.127083854054845,EPCI
200043990,CC Vallons de Haute-Bretagne Communauté,40032.4153956465,1780.49538734299,2346.03090901392,565.535521670932,42378.4463046604,41812.9107829895,0.0134345268026067,0.042582430976495,0.0553590589930601,0.0980273139453228,EPCI
200044014,CC Creuse Grand Sud,11538.3599778224,665.674196583112,594.881767811822,-70.7924287712899,12133.2417456342,12204.0341744055,-0.00581761319581362,0.054545422199749,0.0490290872203114,0.103590555371645,EPCI
200044030,CC des Sept Vallées,28074.1057964787,1118.73236807871,1223.12101951893,104.388651440225,29297.2268159977,29192.8381645575,0.00356944898163231,0.0383221515418443,0.041748696120653,0.080076963100526,EPCI
200044048,CC Osartis Marquion,39214.2541449207,1735.7054120778,2000.26508198862,264.55966991082,41214.5192269093,40949.9595569984,0.00643975775971538,0.0423860104101412,0.0485330199043697,0.0909388229405556,EPCI
200044253,CC du Bassin de Joinville en Champagne,12534.3331957555,524.505004228363,493.941844589466,-30.5631596388974,13028.275040345,13058.8381999839,-0.00234316149566514,0.0401647524991167,0.0379130654718191,0.0780804560041071,EPCI
200044394,CC du Réolais en Sud Gironde,21463.6543945452,1535.77308535536,1724.02831515379,188.255229798425,23187.682709699,22999.4274799006,0.00815185141593103,0.0667744050019283,0.0743510395901982,0.141156326391825,EPCI
200044469,CC du Pays de Mirepoix,9603.92542337115,568.823873414407,720.421223224879,151.597349810471,10324.346646596,10172.7492967856,0.0147920808127379,0.0559164348613356,0.0697788681342275,0.12579783011218,EPCI
200044618,CA du Douaisis (C.A.D.),141889.943892734,5749.5581138274,5307.35844785611,-442.19966597129,147197.30234059,147639.502006562,-0.0029996232454794,0.0389432234306227,0.0360560850196545,0.0750036386140224,EPCI
200044691,CA du Nord Grande Terre,56524.7632109397,1518.28981550439,1501.83579582787,-16.4540196765236,58026.5990067676,58043.0530264441,-0.000283519755393347,0.0261579937018934,0.0258818511085358,0.0520398839563694,EPCI
200046977,Métropole de LYON,1282933.36440538,58383.2119442707,56660.4975650923,-1722.71437917838,1339593.86197048,1341316.57634966,-0.00128517115272067,0.0435267952202294,0.0422967730545939,0.0858243586693256,EPCI
200048551,CC du Pays de Craon,27208.5295674147,1171.01572774769,999.260303725579,-171.755424022112,28207.7898711403,28379.5452951624,-0.00607045458201365,0.0412626670219167,0.0354249768695254,0.0767053626079091,EPCI
200049187,CA du Grand Verdun,26679.8255281105,1591.7442602818,1556.98569796155,-34.7585623202515,28236.811226072,28271.5697883923,-0.00123020910159696,0.0563019412149988,0.055140280731272,0.111442936488921,EPCI
200049211,CC Conflent-Canigó,19319.5135967066,851.295375546271,1053.51167740564,202.216301859368,20373.0252741122,20170.8089722528,0.00997519379299938,0.0422043249091953,0.0517111063885208,0.0939628472915181,EPCI
200049484,CC Berry Grand Sud,11590.6003659769,511.361031866859,525.075628746673,13.7145968798142,12115.6759947236,12101.9613978438,0.00113261229057987,0.0422543929084065,0.0433385333988253,0.0855935402626538,EPCI
200054781,Métropole du Grand Paris,6705788.42158621,213241.718414282,154246.325467649,-58995.3929466335,6860034.74705386,6919030.1400005,-0.00856304740999669,0.030819596691953,0.0224847732052512,0.0533400556415395,EPCI
200054807,Métropole d'Aix-Marseille-Provence,1798644.16080042,44043.2934131915,40740.5695619403,-3302.72385125126,1839384.73036236,1842687.45421361,-0.00179394845385499,0.0239016623858154,0.022149020207379,0.0460522546680575,EPCI
200055481,CC Beauce Val de Loire,18981.6514161229,909.125414555797,750.249038604502,-158.876375951295,19731.9004547274,19890.7768306787,-0.00801946697376821,0.0457058777691175,0.0380221378232604,0.0837588253417434,EPCI
200055655,CA Roissy Pays de France,330945.200770213,15236.6305631661,11340.0350030552,-3896.59556011098,342285.235773268,346181.831333379,-0.0113196280440452,0.0440133744295003,0.0331303656070251,0.0772053358424607,EPCI
200055887,CC Mayenne Communauté,34880.0696624341,1813.91693482782,1577.14819122477,-236.768743603049,36457.2178536589,36693.9865972619,-0.00647340656603691,0.0494336294046386,0.0432602454075219,0.0927138562244112,EPCI
200056232,CA Communauté Paris-Saclay,288889.856635496,15620.8644259161,15912.976423603,292.111997686872,304802.833059099,304510.721061412,0.000958823238746132,0.0512982412292991,0.0522074426405269,0.103506119751547,EPCI
200056380,CA Plaine Vallée,169967.905223597,8571.90004167419,8487.67743987559,-84.2226017985995,178455.582663473,178539.805265271,-0.000471841399897358,0.0480111425513106,0.0475618487984287,0.095573097347436,EPCI
200057859,CA Coeur d'Essonne Agglomération,183154.771947004,9597.51655236253,9422.01555407495,-175.50099828758,192576.787501079,192752.288499367,-0.000910914899592872,0.0497919720024184,0.0489260189472325,0.098718385354421,EPCI
200057958,CA Paris - Vallée de la Marne,213796.347776389,12444.7219055257,9761.70937824658,-2683.01252727914,223558.057154636,226241.069681915,-0.0119298254140636,0.0550064668763388,0.0436652093979076,0.0987393258850933,EPCI
200058360,CC Entre Beauce et Perche,19969.3243482936,1215.42201677683,1113.9177675697,-101.504249207128,21083.2421158633,21184.7463650705,-0.00480288998152419,0.0573725073612788,0.0528342729001615,0.110217678581854,EPCI
200058477,CA Val d'Yerres Val de Seine,166057.13031356,7924.28236148552,7134.81894933515,-789.463412150366,173191.949262896,173981.412675046,-0.00454794923057194,0.0455467181214703,0.0411960196747073,0.0867526311740044,EPCI
200058485,CA Val Parisis,253788.712443249,11499.3735673945,11217.7053887774,-281.668178617059,265006.417832027,265288.086010644,-0.00106230849679191,0.0433467395400981,0.0423299385748754,0.0856772181931259,EPCI
200058519,CA Saint-Germain Boucles de Seine,312388.881461439,17016.3137316825,14481.0834256892,-2535.23030599324,326869.964887128,329405.195193121,-0.00772611995762032,0.0516576969033723,0.0443022760769399,0.0959883874121341,EPCI
200058782,CA de Saint-Quentin-en-Yvelines,214530.861956362,11938.0711765764,9079.44996163808,-2858.62121493829,223610.311918,226468.933132938,-0.0127027462224558,0.0527139462858188,0.0406038965008359,0.0933947582312346,EPCI
200059228,CA Grand Paris Sud Seine Essonne Sénart,323945.312410651,17454.7782532322,15345.4606791287,-2109.31757410352,339290.77308978,341400.090663884,-0.00619757862613787,0.0511270463323246,0.0452280518547084,0.0963733779280781,EPCI
200059392,CC Bièvre Isère,51168.4269156342,2274.59223168176,2127.04546387195,-147.54676780981,53295.4723795061,53443.0191473159,-0.00276464030359158,0.0425610728580253,0.0399104345811159,0.0824751714698465,EPCI
200059400,CC Porte Océane du Limousin,24294.9238543021,1053.45208453773,1124.65414189235,71.2020573546226,25419.5779961945,25348.3759388399,0.00280500007724309,0.0415589577446493,0.0442436197037072,0.0858063426868577,EPCI
200059889,CU Grand Paris Seine et Oise,386722.712720466,15633.6945031777,14090.1869368916,-1543.50756628607,400812.899657358,402356.407223644,-0.00384354220974921,0.0388553387556419,0.0351540256038088,0.0740164774361161,EPCI
200060010,CA Mauges Communauté,114179.619109191,4162.53855575221,4574.48217706331,411.943621311103,118754.101286255,118342.157664944,0.00347490612575117,0.035173759190173,0.0385206247827736,0.0737001989948215,EPCI
200065563,CC Normandie-Cabourg-Pays d'Auge,29330.5989449536,1965.91988938258,1485.4511787778,-480.468710604779,30816.0501237314,31296.5188343362,-0.0154709012576551,0.0628159284995533,0.0482038149864593,0.111132774768676,EPCI
200065589,CC Val Ès Dunes,16389.1031317396,959.961605522705,964.436373400784,4.47476787807921,17353.5395051404,17349.0647372623,0.000257892338386036,0.0553321818818799,0.0555757730643426,0.110907986356372,EPCI
200065597,CU Caen la Mer,245553.560363518,13866.2854259579,15096.8288938824,1230.54346792451,260650.389257401,259419.845789476,0.00473222032333226,0.0534511358749734,0.0579198402000998,0.111381549521786,EPCI
200065647,CA Pays de Montbéliard Agglomération,134125.290259163,4599.21663172169,4103.01201125129,-496.204620470398,138228.302270414,138724.506890884,-0.00358331530900925,0.0331535987029262,0.0296828648247783,0.062842681894624,EPCI
200065787,CC de Pont-Audemer / Val de Risle,25740.203008593,1507.68078751926,1713.04066982557,205.359882306304,27453.2436784186,27247.8837961123,0.00750843325494233,0.0553320323442651,0.0623984797531307,0.117757041071755,EPCI
200065886,CA Loire Forez Agglomération Lfa,102529.487062887,3444.6175363167,4303.54979322486,858.932256908165,106833.036856112,105974.104599203,0.00807240068199049,0.0325043325380698,0.0402829491688148,0.0728186777619821,EPCI
200065894,CC de Forez-Est,59618.7769661675,2231.78795128827,2754.07916050145,522.291209213181,62372.856126669,61850.5649174558,0.00840890075032889,0.0360835499929023,0.0441550913575028,0.0802725777455237,EPCI
200065928,CA Lannion-Trégor Communauté,94946.4817136986,3087.68129244269,4179.33914257208,1091.6578501294,99125.8208562707,98034.1630061413,0.011073827748852,0.0314959724014705,0.0421619625085576,0.0737169915786365,EPCI
200066009,CA Mulhouse Alsace Agglomération,260105.237835794,8926.47658946886,7859.04275297057,-1067.43383649829,267964.280588764,269031.714425263,-0.003975574665023,0.0331800160012311,0.0293286953608253,0.0625163669684388,EPCI
200066017,CC Lieuvin Pays d'Auge,17369.7406537156,1062.70125155964,910.94060318876,-151.760648370882,18280.6812569044,18432.4419052753,-0.00826737881713206,0.0576538505869644,0.049830779848246,0.107516968579866,EPCI
200066025,CC Pays Rhin - Brisach,31052.9048075963,1457.70182544358,1247.36558183725,-210.336243606323,32300.2703894336,32510.6066330399,-0.00649076986054017,0.0448377307103874,0.0386178061916567,0.0834757229513446,EPCI
200066033,CC Sud Alsace Largue,20794.8463249849,984.802899639901,1109.23727406326,124.434374423358,21904.0835990481,21779.6492246248,0.00569705775491442,0.0452166556716832,0.0506406610916816,0.0958727671994352,EPCI
200066041,CC Sundgau,45156.594765356,1809.93831399632,1683.64865074607,-126.289663250247,46840.243416102,46966.5330793523,-0.00269254883214896,0.0385367664021175,0.0359444897796431,0.0744847460974568,EPCI
200066058,CA Saint-Louis Agglomération,73577.549703408,2148.51709282505,2210.75547415531,62.2383813302618,75788.3051775634,75726.0667962331,0.000821550860416404,0.0283722261530679,0.029170140023263,0.0575426939397442,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,16178.7741647168,739.464493621404,580.202054719946,-159.262438901458,16758.9762194368,16918.2386583382,-0.00945817161421874,0.0437081252105967,0.0346203757987936,0.0783714777561522,EPCI
200066116,CC Argonne-Meuse,6848.26439890665,396.471932683661,405.321265454199,8.84933277053767,7253.58566436085,7244.73633159031,0.00122073889281931,0.0547255158141318,0.0558787452453577,0.110604964955499,EPCI
200066124,CA Gaillac-Graulhet,68573.8128563084,2759.97138636461,3353.2641022834,593.292715918784,71927.0769585918,71333.784242673,0.00828269090306916,0.0386909430877152,0.046620330535799,0.0853441119561557,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,9519.56744235346,504.920467891024,437.061804507631,-67.8586633833927,9956.62924686109,10024.4879102445,-0.00679227921540525,0.0503687043579575,0.0438965631511707,0.0942872478042272,EPCI
200066140,CC de l'Aire à l'Argonne,6171.09667267343,285.156986229069,320.991416926154,35.8344306970857,6492.08808959958,6456.2536589025,0.00553498376751311,0.0441675623812994,0.0494434783533494,0.0936256417892809,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,21889.7829967636,1390.08696792384,915.813681017619,-474.273286906218,22805.5966777812,23279.8699646875,-0.0205823363181123,0.059711973049352,0.0401574093393429,0.100070621692112,EPCI
200066165,CC Val de Meuse - Voie Sacrée,8663.59705748842,277.794352785635,463.43227368884,185.637920903205,9127.02933117726,8941.39141027405,0.020548328330359,0.0310683583839577,0.0507758063300826,0.0820466422695156,EPCI
200066173,CC de Damvillers Spincourt,7770.12412541268,439.490577724548,472.096206423484,32.6056286989365,8242.22033183616,8209.61470313723,0.00396376800881157,0.0535336423957388,0.0572777949892918,0.110818857861166,EPCI
200066223,CC Arize Lèze,9780.32067443791,602.785005264005,629.371088121425,26.5860828574196,10409.6917625593,10383.1056797019,0.00255723963369965,0.0580544033604896,0.0604601079913904,0.118517587333495,EPCI
200066231,CC des Portes d'Ariège Pyrénées,35941.6764358473,1966.42897706531,2397.84353453984,431.414557474533,38339.5199703871,37908.1054129126,0.0113161440846399,0.051873575733898,0.0625423462889442,0.114476286695246,EPCI
200066280,CC du Pithiverais,27322.9973189685,1507.14706915376,1551.63941449912,44.4923453453516,28874.6367334676,28830.1443881222,0.0015420679008071,0.0522767783908393,0.0537371059875765,0.106015010340572,EPCI
200066322,CC Terres des Confluences,38114.6959489712,1866.97565293071,1869.10213632043,2.12648338971371,39983.7980852916,39981.6716019019,5.31850409440981e-05,0.0466957877979745,0.0467464879732872,0.0934422771195071,EPCI
200066330,CC Terres du Haut-Berry,23361.4196578589,985.443197046697,1217.91462709485,232.471430048152,24579.3342849538,24346.8628549056,0.00950294294827836,0.0404751611293584,0.0495503504275295,0.0900686320599606,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,13512.3544686174,595.15248468288,802.926677053503,207.774192370623,14315.2811456709,14107.5069533003,0.0146202541177264,0.0421869354133937,0.0560887815532927,0.0983773412283218,EPCI
200066355,CA du Bassin de Thau,118697.063431035,5035.74027445442,4769.45770964298,-266.282564811439,123466.521140678,123732.803705489,-0.00215439556703602,0.0406985061652735,0.0386295626181017,0.0793302974447784,EPCI
200066363,CC de la Haute Ariège,6577.75345280804,297.422496616307,490.203016213296,192.78051959699,7067.95646902134,6875.17594942435,0.0276523974400409,0.0432603469066431,0.0693556926053298,0.112976838947271,EPCI
200066371,CC Causses et Vallée de la Dordogne,42686.7704095593,1783.40365434565,2105.80516443212,322.401510086478,44792.5755739914,44470.174063905,0.00722365177847048,0.0401033657251452,0.0470123706316823,0.0871406904796177,EPCI
200066389,CA Saint-Lô Agglo,72189.8651921753,2954.52907508037,2983.76621478533,29.2371397049592,75173.6314069607,75144.3942672557,0.000389003774814402,0.0393180237047677,0.0396916599469884,0.0790097563247104,EPCI
200066405,CC Roumois Seine,48370.5923610849,2287.92966303116,2425.8580542439,137.92839121274,50796.4504153288,50658.522024116,0.00271900702146591,0.0451637665611719,0.0477564482244187,0.092923739545414,EPCI
200066413,CC Intercom Bernay Terres de Normandie,52673.9463379149,2142.94259493167,2445.10964193597,302.1670470043,55119.0559798508,54816.8889328465,0.00549714740241252,0.0390927437993951,0.0443605137727648,0.0834677364261728,EPCI
200066462,CC Interco Normandie Sud Eure,36901.4415186625,1726.48668404379,1892.17691410486,165.69023006107,38793.6184327674,38627.9282027063,0.00428020976747454,0.0446952959781785,0.0487754685060936,0.0934794964814255,EPCI
200066512,CC Élan Limousin Avenir Nature,26034.9268932955,1154.34196137833,1548.72957262893,394.387611250605,27583.6564659244,27189.2688546738,0.014400823360891,0.0424557926713023,0.0561466379391058,0.0987010103325896,EPCI
200066520,CC Ouest Limousin,10678.2680252867,498.752392392386,636.727957074441,137.975564682055,11314.9959823611,11177.020417679,0.0122688479528059,0.0446230188148797,0.0562729282508835,0.10096741254953,EPCI
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,7426.74351845962,383.632210550033,346.729589006018,-36.9026215440148,7773.47310746564,7810.37572900966,-0.00473600866271767,0.0491182785387813,0.0446042051233212,0.0937331730075024,EPCI
200066561,CC Sidobre Vals et Plateaux,12063.185265289,465.260495374738,777.184197844861,311.923702470123,12840.3694631338,12528.4457606637,0.0245911131220286,0.0371363299377121,0.0605266227016479,0.0979505493070176,EPCI
200066587,CC des Monts du Lyonnais,33036.3160846503,1436.92730165833,1496.81974138619,59.892439727862,34533.1358260365,34473.2433863086,0.00173585226210934,0.0416823936627042,0.0433444489063069,0.0850282851101883,EPCI
200066603,CC du Pays de Lubersac-Pompadour,7237.50095781976,374.898509558736,332.139590541168,-42.7589190175674,7569.64054836093,7612.3994673785,-0.00563282918148531,0.0492484020531625,0.0438778550208817,0.0931413827610662,EPCI
200066637,CC Hautes Terres,12491.2559355525,491.707737105744,553.489514106383,61.7817770006388,13044.7454496589,12982.9636726582,0.00474738492813914,0.0378733045476564,0.042430073951413,0.0803141948682636,EPCI
200066645,CC Vézère-Monédières-Millesources,4674.87146926441,127.397224988534,327.505150599591,200.107925611057,5002.37661986401,4802.26869425295,0.0408190034825506,0.0265285499624365,0.0654699107018644,0.0927932344341199,EPCI
200066652,CC Grand Sud Tarn et Garonne,38696.1278836792,2031.16219740431,2500.37225041239,469.210053008079,41196.5001340916,40727.2900810835,0.011454793577682,0.0498722648465069,0.0606938026840596,0.110628046771628,EPCI
200066660,CC de Saint-Flour,22734.7896327819,695.39758885093,860.316184032162,164.918595181232,23595.1058168141,23430.1872216329,0.00701403795810048,0.02967955749875,0.0364616370323329,0.0661649794127246,EPCI
200066678,CC de la Châtaigneraie Cantalienne,20183.6778722677,727.894551500468,981.432992535493,253.538441035024,21165.1108648032,20911.5724237682,0.0120512560030552,0.034808217036474,0.0463703213654117,0.0812482073414868,EPCI
200066710,CC Cingal-Suisse Normande,22196.1508379353,1315.85069409344,1409.61029339698,93.759599303542,23605.7611313323,23512.0015320288,0.00397979844558493,0.0559650650031197,0.0597146724290954,0.115687198773118,EPCI
200066728,CC Vallées de l'Orne et de l'Odon,22757.9530378417,1605.95619626725,1532.91203930238,-73.044156964877,24290.8650771441,24363.9092341089,-0.00300254838292336,0.0659153742872655,0.0631065231490967,0.129026114292084,EPCI
200066744,CC Haute-Corrèze Communauté,31907.8466440194,1187.71443422968,1420.42049538587,232.706061156187,33328.2671394053,33095.5610782491,0.00700670429273262,0.0358874240391792,0.0426190923591839,0.0785300998030206,EPCI
200066751,CC Xaintrie Val'dordogne,11183.3661384251,337.206320814231,478.74902174063,141.542700926399,11662.1151601657,11520.5724592393,0.0122110691607578,0.029269927515086,0.0410516458777472,0.0703935070817127,EPCI
200066769,CC Midi Corrézien,12371.8757151148,504.565791965955,765.841327980984,261.275536015029,13137.7170430957,12876.4415070807,0.0200871794881297,0.0391851888340809,0.0582933340297093,0.0976704372349051,EPCI
200066777,CC Ploërmel Communauté,40068.8005129297,1480.4932617792,1744.53655120749,264.043289428292,41813.3370641372,41549.2937747089,0.00633481181606975,0.0356322124223535,0.0417220120109418,0.0773735133004909,EPCI
200066785,CC de l'Oust à Brocéliande Communauté,36103.5876331034,2411.42884326553,2389.35969931783,-22.0691439476996,38492.9473324212,38515.0164763689,-0.000573165237883629,0.0626100950714918,0.0620726617445934,0.124682910835136,EPCI
200066793,CA du Grand Annecy,185816.543489264,8760.28708379097,9525.13033278171,764.843248990739,195341.673822045,194576.830573055,0.00392309285335036,0.0450222519196698,0.0487613838174594,0.0937909702179421,EPCI
200066801,CC Isigny-Omaha Intercom,25453.9249277009,1246.51333377195,1253.33634248068,6.82300870873132,26707.2612701815,26700.4382614728,0.000255506556865921,0.0466851263475551,0.0469286734345923,0.0936138308960862,EPCI
200066819,CC du Volvestre,27871.0720847876,1467.17944238005,1421.91862381041,-45.2608185696329,29292.990708598,29338.2515271677,-0.00154391470634826,0.0500090961801666,0.0485412581444972,0.0985514874330286,EPCI
200066827,CC du Pays de Honfleur-Beuzeville,27514.287325014,1382.04325290574,1287.68169759493,-94.3615553108177,28801.9690226089,28896.3305779197,-0.0032708608733403,0.0478276385016786,0.0447081134135005,0.0925408536814562,EPCI
200066835,CC de Sézanne-Sud Ouest Marnais,20626.828745323,815.586508699471,968.771326956892,153.184818257421,21595.6000722799,21442.4152540224,0.00711858189073154,0.0380361306801235,0.0448596623254015,0.0829200799399255,EPCI
200066850,CC des Paysages de la Champagne,20304.9235441853,852.805681421021,1082.42933978203,229.623658361008,21387.3528839673,21157.7292256063,0.0107943690304613,0.0403070514953423,0.0506107205344452,0.0909733828327753,EPCI
200066868,CC Presqu'île de Crozon-Aulne Maritime,21811.8635287295,1209.85854712221,1187.6640547179,-22.1944924043094,22999.5275834474,23021.7220758517,-0.00096453236574921,0.0525529125551938,0.0516386282461147,0.104191981729712,EPCI
200066876,CA de Châlons-en-Champagne,75453.0484988797,4397.2988823452,3987.17728231101,-410.121600034189,79440.2257811907,79850.3473812249,-0.00514935180270864,0.0550692517510466,0.0501909107521074,0.105272722650163,EPCI
200066884,CC Quercy Vert-Aveyron,19751.8817013807,900.990234388474,1793.06067072763,892.070436339159,21544.9423721084,20652.8719357692,0.0422804095885424,0.0436254210644684,0.0832242036093303,0.127686751046401,EPCI
200066892,CC de Vendeuvre-Soulaines,7250.23656862138,315.180287080114,440.734564804363,125.554277724249,7690.97113342575,7565.4168557015,0.0164592402623383,0.0416606636609305,0.0573054503987001,0.0990948647115156,EPCI
200066918,CA Alès Agglomération,121291.156706516,3853.18798307663,5192.36244212478,1339.17445904815,126483.519148641,125144.344689593,0.0106440871739791,0.0307899489396348,0.0410516917703943,0.0718962541526529,EPCI
