TERR,LIB_TERR,CS1,nb_ind_ISO,nb_ind_SORT,nb_ind_ENTR,SM,nb_ind_PRES,nb_ind_AUTO,TM,PS,PE,TR,NIV_TERR
200000628,CC Rhône Lez Provence,2,710.212342646558,30.3959604159118,44.9845371942268,14.588576778315,755.196879840785,740.60830306247,0.0195059850641774,0.0410418844755348,0.0595666353967335,0.100789191629662,EPCI
200000628,CC Rhône Lez Provence,3,701.008063192586,85.4081887289981,89.8449206345055,4.43673190550737,790.852983827092,786.416251921584,0.00562583965368653,0.108604302772617,0.113605085233071,0.222223454805821,EPCI
200000628,CC Rhône Lez Provence,4,2356.00061530895,161.198691244951,144.524503541594,-16.674187703357,2500.52511885055,2517.1993065539,-0.0066461153661355,0.0640389065836963,0.0577976611600804,0.121857307762334,EPCI
200000628,CC Rhône Lez Provence,5,2751.88253559313,227.922058244782,190.822401374968,-37.0996568698136,2942.7049369681,2979.80459383791,-0.0125283570003017,0.0764889277357694,0.0648459174339017,0.141407779064481,EPCI
200000628,CC Rhône Lez Provence,6,3166.58621039226,150.851769565958,202.497959455151,51.6461898891932,3369.08416984741,3317.43797995821,0.0154478482930606,0.0454723706900643,0.0601047493165844,0.105690139389243,EPCI
200000628,CC Rhône Lez Provence,7,5279.25695815887,209.576791468447,83.7709907420897,-125.805800726358,5363.02794890096,5488.83374962731,-0.0231860309726246,0.0381823901084046,0.0156200921457545,0.0540640473238469,EPCI
200000628,CC Rhône Lez Provence,8,7568.0759420715,412.42251514806,320.63682013745,-91.7856950106095,7888.71276220895,7980.49845721956,-0.0115677702869361,0.0516787914137069,0.0406450113982433,0.0923876209282579,EPCI
200000800,CC Coeur de Sologne,1,40.3763265953319,0,0,0,40.3763265953319,40.3763265953319,0,0,0,0,EPCI
200000800,CC Coeur de Sologne,2,343.147414035361,6.58554354574901,19.8282442748092,13.2427007290601,362.975658310171,349.732957581111,0.0371616125686917,0.0188302057412524,0.0546269255826116,0.0741222632408513,EPCI
200000800,CC Coeur de Sologne,3,382.739355411538,33.7143041024976,20.2741242168746,-13.440179885623,403.013479628413,416.453659514036,-0.0328022424418086,0.0809557157976212,0.0503063178818927,0.131764718170077,EPCI
200000800,CC Coeur de Sologne,4,1004.01105718999,92.2688129337418,76.0978455638404,-16.1709673699014,1080.10890275383,1096.27987012373,-0.0148603664670817,0.0841653809837155,0.070453863837084,0.154721123905609,EPCI
200000800,CC Coeur de Sologne,5,1366.88787674685,95.3327635894371,161.430768193261,66.0980046038243,1528.31864494011,1462.22064033628,0.0442047392115869,0.0651972492793648,0.105626381466796,0.171717210368609,EPCI
200000800,CC Coeur de Sologne,6,1195.71017850446,58.4224060398112,85.9982638287661,27.5758577889549,1281.70844233323,1254.13258454427,0.0217488852784359,0.0465839152572857,0.0670965884192932,0.113903567564256,EPCI
200000800,CC Coeur de Sologne,7,3138.20781327899,71.3310010476874,50.6818931848434,-20.6491078628441,3188.88970646383,3209.53881432668,-0.00645443105154605,0.0222246887089452,0.0158932725337323,0.0381383940872583,EPCI
200000800,CC Coeur de Sologne,8,2513.59309166029,121.154113703196,136.059985132546,14.9058714293505,2649.65307679283,2634.74720536348,0.00564146190048575,0.0459832022808737,0.0513501130862138,0.0973484539785033,EPCI
200000925,CC de la Plaine Dijonnaise,1,92.2575190688914,0,5,5,97.2575190688914,92.2575190688914,0.0527662611804437,0,0.051409906893248,0.0527662611804437,EPCI
200000925,CC de la Plaine Dijonnaise,2,511.045075281616,45.7426629359934,25.0139483237821,-20.7287146122113,536.059023605398,556.787738217609,-0.0379352629048068,0.0821545802758246,0.0466626756052805,0.12949045324844,EPCI
200000925,CC de la Plaine Dijonnaise,3,1116.07484903094,50.9172096537056,49.8035448988124,-1.11366475489317,1165.87839392975,1166.99205868464,-0.000954759192603356,0.0436311535068166,0.0427176154546812,0.0863492050659243,EPCI
200000925,CC de la Plaine Dijonnaise,4,2773.55932166268,185.338937304473,146.691713827333,-38.6472234771397,2920.25103549002,2958.89825896716,-0.0131472162183655,0.0626378202571819,0.0502325697498533,0.112951937262367,EPCI
200000925,CC de la Plaine Dijonnaise,5,2983.40214627051,223.821082138045,209.837578849787,-13.9835032882583,3193.2397251203,3207.22322840855,-0.00436952870121641,0.0697865618319018,0.0657130678912251,0.135508529347471,EPCI
200000925,CC de la Plaine Dijonnaise,6,2833.56432029882,185.769446846669,166.822391828639,-18.9470550180299,3000.38671212746,3019.33376714549,-0.00629499495309401,0.0615266350703246,0.0556002968398535,0.117145585044804,EPCI
200000925,CC de la Plaine Dijonnaise,7,4259.28560168819,68.6220326089537,57.8695284076821,-10.7525042012717,4317.15513009587,4327.90763429714,-0.00248754797838107,0.015855706361464,0.0134045515307663,0.0292633065748522,EPCI
200000925,CC de la Plaine Dijonnaise,8,6088.02684720351,409.389140585818,299.744002293752,-109.645138292066,6387.77084949726,6497.41598778933,-0.0170187890446074,0.0630079929244468,0.0469246642304557,0.110069516543992,EPCI
200000933,CC Sauldre et Sologne,1,216.585623663417,0,5.11201629327902,5.11201629327902,221.697639956696,216.585623663417,0.0233274538071795,0,0.0230585056939603,0.0233274538071795,EPCI
200000933,CC Sauldre et Sologne,2,373.150239244976,3.52021836551634,14.1482366913277,10.6280183258113,387.298475936303,376.670457610492,0.0278231688727703,0.00934561841628826,0.0365305767267067,0.0462543809859299,EPCI
200000933,CC Sauldre et Sologne,3,372.570689744941,45.5686158254898,43.2837426100014,-2.2848732154884,415.854432354943,418.139305570431,-0.00547935340898892,0.108979508069265,0.10408387945967,0.213076799968591,EPCI
200000933,CC Sauldre et Sologne,4,1158.92055625961,91.2770860673239,95.5289672837384,4.25188121641448,1254.44952354335,1250.19764232694,0.00339519376170262,0.0730101249410726,0.0761521013726442,0.149167560123107,EPCI
200000933,CC Sauldre et Sologne,5,1535.46759454493,118.348789803805,126.588486119008,8.23969631520289,1662.05608066393,1653.81638434873,0.00496985116414688,0.0715610214796672,0.0761637874869061,0.147736246497573,EPCI
200000933,CC Sauldre et Sologne,6,2175.32268278037,87.0515539182856,49.2627379622128,-37.7888159560728,2224.58542074259,2262.37423669866,-0.0168438403021535,0.0384779637719507,0.0221446825565226,0.0607602039186747,EPCI
200000933,CC Sauldre et Sologne,7,4543.37771638306,86.5314919062026,94.552678198962,8.02118629275937,4637.93039458203,4629.90920828927,0.00173097218693217,0.0186896736012186,0.0203868256214921,0.0390779680841827,EPCI
200000933,CC Sauldre et Sologne,8,3014.18330035251,310.995815779259,95.5056450620374,-215.490170717222,3109.68894541454,3325.17911613176,-0.0669757852550093,0.0935275378912657,0.0307122823981695,0.126343370820757,EPCI
200004802,CC du Pays de Fayence,1,177.591082911851,0,0,0,177.591082911851,177.591082911851,0,0,0,0,EPCI
200004802,CC du Pays de Fayence,2,1600.25818264089,32.4227514340531,139.271676977414,106.848925543361,1739.5298596183,1632.68093407494,0.0633702529765879,0.0198585962250018,0.0800628262903021,0.101829001160053,EPCI
200004802,CC du Pays de Fayence,3,1565.76855708112,62.7518978828964,151.262818050192,88.5109201672957,1717.03137513131,1628.52045496401,0.0529125983767968,0.0385330731902186,0.0880955469078859,0.127939859731296,EPCI
200004802,CC du Pays de Fayence,4,2644.12650596276,125.4082327014,189.021773918034,63.613541216634,2833.1482798808,2769.53473866416,0.0227082421068878,0.0452813358686694,0.0667179248118939,0.112242654306398,EPCI
200004802,CC du Pays de Fayence,5,3391.36865670006,175.211355150084,197.537985810742,22.3266306606573,3588.9066425108,3566.58001185014,0.00624042269635156,0.0491258725636144,0.0550412717541586,0.104185601613456,EPCI
200004802,CC du Pays de Fayence,6,1934.97505249369,113.170385204505,150.354633136802,37.1842479322973,2085.32968563049,2048.14543769819,0.0179917608418327,0.0552550532405996,0.0721011330596117,0.127507731619824,EPCI
200004802,CC du Pays de Fayence,7,7196.79684469622,165.505329705464,351.774458435613,186.269128730149,7548.57130313183,7362.30217440169,0.0249843349567421,0.022480105513859,0.0466014619600486,0.0693828954984389,EPCI
200004802,CC du Pays de Fayence,8,7021.93925461862,383.047894500499,411.455346652862,28.4074521523631,7433.39460127148,7404.98714911912,0.00382891512433495,0.05172836721885,0.0553522809864665,0.107087586034434,EPCI
200005932,CC des Portes de Sologne,1,39.9371860409821,0,0,0,39.9371860409821,39.9371860409821,0,0,0,0,EPCI
200005932,CC des Portes de Sologne,2,389.438837243994,16.2849103059039,89.2419896222412,72.9570793163374,478.680826866235,405.723747549898,0.164985757484355,0.0401379273563499,0.186433181806088,0.238639425848316,EPCI
200005932,CC des Portes de Sologne,3,1023.15240651593,61.346416100212,74.8722968464739,13.525880746262,1098.0247033624,1084.49882261614,0.0123947170193252,0.0565666046111749,0.0681881715567945,0.124826799184776,EPCI
200005932,CC des Portes de Sologne,4,2067.08342650609,123.692519957466,169.227336239317,45.5348162818507,2236.31076274541,2190.77594646356,0.0205710071985407,0.0564605979708403,0.0756725492084851,0.132330751772929,EPCI
200005932,CC des Portes de Sologne,5,1899.32296594744,137.205326556585,144.545652358781,7.34032580219582,2043.86861830622,2036.52829250402,0.00359784891648605,0.0673721681459596,0.0707215968111335,0.13809979032624,EPCI
200005932,CC des Portes de Sologne,6,1355.34099936771,57.4452173119012,74.7070578670945,17.2618405551933,1430.0480572348,1412.78621667961,0.0121441061222502,0.0406609412193385,0.0522409421761329,0.0929721977757289,EPCI
200005932,CC des Portes de Sologne,7,3701.47378214101,67.5999982217212,64.9643182631162,-2.63567995860498,3766.43810040413,3769.07378036273,-0.000699535744965678,0.0179354404187905,0.0172482107846524,0.0351838915742899,EPCI
200005932,CC des Portes de Sologne,8,3794.53343997877,191.694674537622,234.659616181416,42.964941643794,4029.19305616019,3986.2281145164,0.0107205699435922,0.0480892385058295,0.0582398542116634,0.106383502910315,EPCI
200005957,CC de la Région de Rambervillers,1,154.220363313633,0,8.26574852263144,8.26574852263144,162.486111836264,154.220363313633,0.0521981656277741,0,0.0508704924329825,0.0521981656277741,EPCI
200005957,CC de la Région de Rambervillers,2,452.589443292195,12.6738036268594,9.26283312406287,-3.41097050279655,461.852276416258,465.263246919055,-0.0073582426719068,0.0272400704564235,0.0200558351599732,0.0473223372897585,EPCI
200005957,CC de la Région de Rambervillers,3,283.678953455929,19.1158083492921,5,-14.1158083492921,288.678953455929,302.794761805221,-0.0477309742937932,0.0631312385832777,0.017320278947053,0.081544818398716,EPCI
200005957,CC de la Région de Rambervillers,4,1037.40050634038,42.0359163363068,54.6226823133612,12.5867659770544,1092.02318865374,1079.43642267669,0.0115929082091862,0.0389424661362362,0.0500197091791619,0.0890263840463019,EPCI
200005957,CC de la Région de Rambervillers,5,1521.04417553474,75.00983466971,100.006571560388,24.9967368906778,1621.05074709512,1596.05401020445,0.0155398961342247,0.0469970528504243,0.0616924372908107,0.108803672515163,EPCI
200005957,CC de la Région de Rambervillers,6,1885.68357285645,88.930327156542,57.986326707139,-30.944000449403,1943.66989956359,1974.61390001299,-0.0157946703364095,0.0450368181627592,0.0298334232166473,0.0749903076849905,EPCI
200005957,CC de la Région de Rambervillers,7,3401.31879535251,34.0886978408565,38.6207907437796,4.53209290292313,3439.93958609629,3435.40749319336,0.00131836046985176,0.00992275236879382,0.011227171227041,0.0211507834429643,EPCI
200005957,CC de la Région de Rambervillers,8,4094.54708410286,237.371939476767,276.129768899691,38.7578294229242,4370.67685300255,4331.91902357962,0.0089071881476693,0.0547960241603542,0.0631778047626644,0.118011157971437,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",1,807.927393687456,10.0523756079312,0,-10.0523756079312,807.927393687456,817.979769295387,-0.0123652516414152,0.0122892716730517,0,0.0123652516414152,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",2,1984.43942368336,86.5351576615747,62.312368363805,-24.2227892977697,2046.75179204716,2070.97458134493,-0.0117651281805864,0.0417847512186156,0.0304445163336,0.0722959772107257,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",3,2549.94037590905,183.893041755711,203.420731694487,19.5276899387763,2753.36110760353,2733.83341766476,0.00711754972376215,0.0672656353410124,0.0738808764069238,0.141170053901547,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",4,5339.5159881076,392.279287943385,355.72853663219,-36.5507513111958,5695.24452473979,5731.79527605099,-0.00639723882097032,0.0684391659245814,0.0624606257179875,0.13091891471732,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",5,6615.73142624126,361.131560957044,415.144009029237,54.012448072193,7030.8754352705,6976.8629871983,0.00771180135482192,0.051761309003728,0.0590458489630837,0.110835246429376,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",6,6821.48072429497,340.9915079867,369.062543154972,28.0710351682726,7190.54326744995,7162.47223228167,0.00391151743252803,0.0476080739901275,0.0513261000494413,0.0989414456014416,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",7,12481.5393565043,520.139139379702,219.222722153327,-300.916417226375,12700.7620786576,13001.678495884,-0.0234153963981486,0.040005537711486,0.0172605959229573,0.0575324245484588,EPCI
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",8,12901.8714123001,775.622246510761,545.19585121639,-230.426395294371,13447.0672635165,13677.4936588108,-0.0169902396543273,0.0567079222157867,0.0405438480028707,0.0973890859659913,EPCI
200006716,CC du Nogentais,1,169.645609797611,0,0,0,169.645609797611,169.645609797611,0,0,0,0,EPCI
200006716,CC du Nogentais,2,333.122902182665,26.5796230445844,14.3604768231479,-12.2191462214365,347.483379005813,359.702525227249,-0.0345570977823381,0.0738933456966759,0.0413270898430732,0.115783133183718,EPCI
200006716,CC du Nogentais,3,669.588837375484,57.879991037195,44.7226555980841,-13.1573354391109,714.311492973568,727.468828412679,-0.0182515120284904,0.0795635342389692,0.0626094582517644,0.14232771125164,EPCI
200006716,CC du Nogentais,4,1574.61430908997,132.834758221128,133.067311352181,0.232553131052924,1707.68162044215,1707.44906731109,0.000136189886897662,0.0777972009615009,0.0779227871046173,0.155719996617899,EPCI
200006716,CC du Nogentais,5,1767.52177335701,144.209338730262,153.212316149159,9.00297741889753,1920.73408950617,1911.73111208727,0.0046982696229854,0.0754339027170044,0.0797675831267988,0.155211666243316,EPCI
200006716,CC du Nogentais,6,2249.70381043593,92.7062326956343,132.248046826999,39.541814131365,2381.95185726293,2342.41004313156,0.0167395364559448,0.0395772862089062,0.0555208731124247,0.0952316034484359,EPCI
200006716,CC du Nogentais,7,3716.639217181,116.037454547016,98.5809113013514,-17.4565432456645,3815.22012848235,3832.67667172801,-0.004565057218132,0.0302758266573786,0.0258388528004977,0.0561248069776423,EPCI
200006716,CC du Nogentais,8,5246.77789599392,322.74114535205,306.479600558134,-16.2615447939158,5553.25749655206,5569.51904134597,-0.00292400818060288,0.0579477586764932,0.0551891571295629,0.113140948892801,EPCI
200006930,CC du Haut-Allier,1,167.569201474228,0,0,0,167.569201474228,167.569201474228,0,0,0,0,EPCI
200006930,CC du Haut-Allier,2,216.636261757896,12.3696308292175,20.0592896862232,7.68965885700566,236.695551444119,229.005892587113,0.0330239854548957,0.0540144652588454,0.0847472187957826,0.139269143057524,EPCI
200006930,CC du Haut-Allier,3,109.799096067285,4.65080328309333,5.01482242155579,0.36401913846246,114.813918488841,114.449899350379,0.00317554808162309,0.0406361500489859,0.0436778265872285,0.0843188061312624,EPCI
200006930,CC du Haut-Allier,4,396.63223608652,52.327158699545,0,-52.327158699545,396.63223608652,448.959394786065,-0.123764608799516,0.116552096486319,0,0.123764608799516,EPCI
200006930,CC du Haut-Allier,5,739.177600820825,27.7542133561236,65.3733440395197,37.6191306833961,804.550944860344,766.931814176948,0.0478772426449553,0.0361886322135544,0.0812544494007988,0.118521895146587,EPCI
200006930,CC du Haut-Allier,6,455.802841740638,25.7673329509244,60.4778976582962,34.7105647073718,516.280739398935,481.570174691563,0.0695706427026911,0.053506911983135,0.117141495010459,0.172861956413258,EPCI
200006930,CC du Haut-Allier,7,1468.1399313651,40.7393188759777,30.0673667730223,-10.6719521029554,1498.20729813812,1508.87925024108,-0.00709786827300165,0.0269997210641399,0.0200688962137537,0.0470932143187992,EPCI
200006930,CC du Haut-Allier,8,1360.37566429251,70.9328423742267,120.826064074317,49.8932217000903,1481.20172836683,1431.30850666674,0.0342613193937946,0.0495580387064258,0.0815729969526431,0.131679473013995,EPCI
200006971,CC du Perche,1,228.262472727151,0,0,0,228.262472727151,228.262472727151,0,0,0,0,EPCI
200006971,CC du Perche,2,494.875979715125,23.1043313011204,15.4617495838851,-7.64258171723523,510.33772929901,517.980311016245,-0.0148642373616089,0.0446046515856772,0.0302970928783241,0.0750080799383469,EPCI
200006971,CC du Perche,3,659.794391254894,72.5045717317886,65.544066974496,-6.96050475729254,725.33845822939,732.298962986683,-0.00955039251322946,0.0990095239737587,0.0903634244549702,0.189414235250785,EPCI
200006971,CC du Perche,4,1539.92096595126,117.547309509088,127.110656820681,9.56334731159323,1667.03162277194,1657.46827546034,0.00575325468752657,0.0709197945139796,0.0762496974168502,0.14718482407526,EPCI
200006971,CC du Perche,5,2195.33642638343,202.300290741501,192.116898259913,-10.1833924815881,2387.45332464334,2397.63671712493,-0.00425630129953624,0.0843748718463425,0.0804693839569045,0.164852567269837,EPCI
200006971,CC du Perche,6,2187.21975300418,165.843853345508,163.772781027102,-2.07107231840558,2350.99253403128,2353.06360634969,-0.00088054744951996,0.0704799704087821,0.0696611234006256,0.14014145432623,EPCI
200006971,CC du Perche,7,5967.79491107557,67.6322238314224,172.028626967248,104.396403135826,6139.82353804282,6035.42713490699,0.0171489533875088,0.01120587198216,0.0280184969325821,0.0393685283755403,EPCI
200006971,CC du Perche,8,3888.80199252939,398.403594067845,262.594973479265,-135.80862058858,4151.39696600865,4287.20558659723,-0.0321874669987015,0.092928502265752,0.0632546045654932,0.15666067063272,EPCI
200007052,CC de la Marche Berrichonne,1,245.708461180036,0,10.0676198146878,10.0676198146878,255.776080994724,245.708461180036,0.0401512667609978,0,0.0393610683826823,0.0401512667609978,EPCI
200007052,CC de la Marche Berrichonne,2,217.944639150221,10.0018462341759,0,-10.0018462341759,217.944639150221,227.946485384397,-0.0448622799774944,0.043878045398723,0,0.0448622799774944,EPCI
200007052,CC de la Marche Berrichonne,3,109.901012466729,17.7991635265353,5.03132525260547,-12.7678382739298,114.932337719334,127.700175993264,-0.105244248419678,0.139382451027116,0.0437764109948934,0.188189854935796,EPCI
200007052,CC de la Marche Berrichonne,4,312.305878926801,72.1487013656699,40.6056951104442,-31.5430062552257,352.911574037245,384.454580292471,-0.0855558831118281,0.18766508467862,0.115059119897719,0.305830138294347,EPCI
200007052,CC de la Marche Berrichonne,5,649.929622907924,33.924664732223,60.9367025613539,27.0120378291309,710.866325469277,683.854287640147,0.038734693637186,0.0496080310460445,0.0857217459571272,0.136029203844762,EPCI
200007052,CC de la Marche Berrichonne,6,621.272323416968,19.2239371295434,14.7718334580543,-4.45210367148904,636.044156875023,640.496260546512,-0.00697526472445233,0.0300141285963798,0.02322454077816,0.0532623489607408,EPCI
200007052,CC de la Marche Berrichonne,7,2329.3302240592,55.4644755279211,29.0383660799727,-26.4261094479485,2358.36859013917,2384.79469958712,-0.0111428208702776,0.0232575473006224,0.0123129040139816,0.0356314284144201,EPCI
200007052,CC de la Marche Berrichonne,8,1011.9325451645,102.106807806727,86.4152822308215,-15.6915255759057,1098.34782739532,1114.03935297122,-0.0141851532273894,0.0916545789288331,0.078677519156888,0.170424138876374,EPCI
200007177,CC Pays de Nérondes,1,110.353871967474,0,5.12073665321732,5.12073665321732,115.474608620691,110.353871967474,0.0453506718008329,0,0.0443451310585327,0.0453506718008329,EPCI
200007177,CC Pays de Nérondes,2,172.909172960473,5.12809802685988,5.12073665321732,-0.00736137364255995,178.02990961369,178.037270987333,-4.13482288939652e-05,0.0288035083801343,0.028763350295065,0.0575668595054322,EPCI
200007177,CC Pays de Nérondes,3,179.700642352326,7.17402665717137,5.08943089430894,-2.08459576286243,184.790073246635,186.874669009497,-0.0112176137570017,0.0383895083009178,0.027541689901904,0.0659920415212749,EPCI
200007177,CC Pays de Nérondes,4,372.894616870512,40.7851494155123,42.450637717827,1.66548830231478,415.345254588339,413.679766286024,0.00401794459848318,0.0985911150107178,0.102205664441505,0.200804040981903,EPCI
200007177,CC Pays de Nérondes,5,571.801860464124,60.2981469557315,58.4576821027642,-1.84046485296729,630.259542566888,632.100007419855,-0.00291591227394226,0.0953933653661234,0.0927517604329811,0.188148977143228,EPCI
200007177,CC Pays de Nérondes,6,576.581998301271,54.4426206224184,45.3092999067419,-9.1333207156765,621.891298208013,631.024618923689,-0.0145793035123784,0.0862765397573216,0.0728572662735452,0.159231627861385,EPCI
200007177,CC Pays de Nérondes,7,1454.50460174837,23.0984902020886,25.2738932809055,2.17540307881692,1479.77849502927,1477.60309195046,0.00147116833917843,0.0156324051620644,0.0170795111334589,0.0327129807637675,EPCI
200007177,CC Pays de Nérondes,8,1181.48578210883,123.252950774434,156.895994310153,33.6430435357185,1338.38177641899,1304.73873288327,0.0254570636619212,0.0944656180337841,0.117228131071799,0.211983482477341,EPCI
200010650,CA du Grand Dole,1,259.637320644682,8.69444917217161,2.9474620309603,-5.74698714121131,262.584782675643,268.331769816854,-0.0216493048266471,0.0324018627317439,0.01122480138006,0.0438558984400715,EPCI
200010650,CA du Grand Dole,2,1392.91045386796,58.3310374233122,98.4348100651744,40.1037726418622,1491.34526393314,1451.24149129128,0.0272574955152367,0.0401938876288679,0.0660040383979035,0.106549686061189,EPCI
200010650,CA du Grand Dole,3,2375.63423191445,158.211000695453,150.164221307394,-8.04677938805932,2525.79845322184,2533.8452326099,-0.00318076919550375,0.0624390940138412,0.0594521788212548,0.121896023179013,EPCI
200010650,CA du Grand Dole,4,5590.19212174518,301.534064708769,407.1321308709,105.598066162132,5997.32425261608,5891.72618645395,0.0177639192807381,0.051179239354681,0.0678856292776409,0.119213254113354,EPCI
200010650,CA du Grand Dole,5,6703.66207747374,430.943130241834,395.932934542661,-35.0101956991734,7099.5950120164,7134.60520771557,-0.00491916583421962,0.0604018186985034,0.0557683831081246,0.116181598125654,EPCI
